t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
241.38,98.40,43,0,69.52,4
241.89,90.52,40,0,69.52,4
242.40,87.63,39,0,69.52,4
242.90,89.00,40,0,69.55,4
243.41,91.23,41,2,69.42,4
243.92,92.35,42,2,69.28,4
244.42,94.58,42,2,69.28,4
244.93,95.69,43,1,69.17,4
245.43,96.02,43,0,69.05,4
245.94,99.74,44,0,69.10,4
246.45,97.13,43,0,69.10,4
246.99,88.43,39,0,69.10,4
247.50,86.33,38,0,69.15,4
248.00,86.38,38,0,69.15,4
248.51,89.13,39,0,69.25,4
249.02,91.20,40,0,69.41,4
249.52,94.04,41,0,69.44,4
250.03,91.41,40,0,69.44,4
250.58,89.29,39,0,69.44,4
251.09,90.01,39,0,69.55,4
251.60,90.07,39,0,69.55,4
252.11,90.78,40,0,69.64,4
252.61,89.53,39,0,69.64,4
253.12,90.62,39,0,69.68,4
253.63,87.47,38,0,69.71,4
254.18,87.52,38,0,69.71,4
254.69,88.30,37,0,69.79,4
255.20,88.33,37,0,69.79,4
255.71,90.56,38,3,69.66,4
256.21,94.56,40,2,69.66,4
256.72,98.76,42,1,69.59,4
257.23,95.21,41,1,69.59,4
257.73,91.28,40,0,69.59,5
258.24,95.48,42,0,69.53,5
258.75,95.29,41,0,69.57,5
259.25,95.48,41,0,69.60,5
259.78,93.91,40,0,69.60,5
260.29,85.89,37,0,69.60,5
260.80,90.23,38,0,69.64,5
261.30,95.70,41,0,69.76,5
261.81,94.23,40,0,69.82,5
262.32,86.30,37,0,69.87,5
262.82,86.34,37,0,69.87,5
263.33,86.39,37,0,69.87,5
263.84,91.49,39,0,69.97,5
264.35,95.03,41,0,69.88,5
264.85,99.23,42,0,69.93,5
265.38,95.22,40,0,69.93,5
265.89,93.68,39,0,69.93,5
266.40,90.21,38,0,69.96,5
266.91,93.02,39,0,70.02,5
267.41,89.32,38,0,70.10,5
267.92,87.76,37,0,70.10,5
268.49,84.60,36,0,70.14,5
268.99,83.18,35,0,70.14,5
269.50,81.86,34,0,70.14,5
270.01,81.89,34,0,70.14,5
270.52,83.15,35,0,70.23,5
271.02,88.34,37,0,70.33,5
271.58,87.39,36,0,70.38,5
272.09,87.43,36,0,70.38,5
272.60,87.71,36,0,70.42,5
273.11,87.75,36,0,70.42,5
273.61,89.98,37,1,70.29,5
274.12,94.82,39,0,70.36,5
274.69,96.46,40,0,70.33,5
275.19,94.89,39,0,70.33,5
275.70,94.96,39,0,70.33,5
276.21,92.62,38,0,70.33,5
276.71,92.66,38,0,70.33,5
277.22,94.36,39,0,70.37,5
277.72,90.11,37,0,70.37,5
278.23,87.84,36,0,70.50,5
278.74,87.99,36,0,70.55,5
279.24,92.67,38,0,70.51,5
279.78,94.66,39,0,70.54,5
280.29,93.07,38,0,70.54,5
280.80,93.13,38,0,70.54,5
281.31,91.92,37,0,70.54,5
281.81,94.05,38,0,70.53,5
282.32,88.94,37,0,70.56,5
282.83,87.37,36,0,70.65,5
283.38,83.89,34,0,70.70,5
283.89,83.95,34,0,70.70,5
284.40,80.59,33,0,70.70,5
284.90,86.46,35,0,70.81,5
285.41,89.27,37,0,70.72,5
285.92,94.39,39,0,70.78,5
286.42,94.45,39,0,70.78,5
286.93,91.10,38,0,70.78,5
287.43,92.61,38,0,70.81,5
287.99,96.07,39,0,70.83,5
288.49,91.26,37,0,70.83,5
289.00,93.75,38,0,70.87,5
289.51,90.36,37,0,70.87,5
290.01,97.01,39,0,70.95,5
290.52,97.08,39,0,70.95,5
291.03,92.98,38,0,70.95,5
291.53,91.05,38,1,70.81,5
292.04,92.17,38,2,70.81,5
292.55,94.39,39,1,70.68,5
293.05,99.29,40,0,70.73,5
293.56,97.56,39,1,70.83,5
294.08,97.61,39,1,71.28,5
294.59,97.69,39,0,71.54,5
295.10,95.30,38,0,71.54,5
295.61,92.88,37,0,71.54,5
296.12,89.81,36,0,71.54,5
296.63,88.41,35,0,71.54,5
297.13,88.46,35,0,71.54,5
