policy_thunder_greedy,time,active_thunder_greedy,ready_thunder_greedy,tool_thunder_greedy,warm_caches_thunder_greedy,physical_kv_blocks_thunder_greedy,reserved_kv_blocks_thunder_greedy,capacity_blocks_thunder_greedy,n_admit_thunder_greedy,n_keep_thunder_greedy,n_evict_thunder_greedy,admit_ids_thunder_greedy,warm_admit_ids_thunder_greedy,cold_admit_ids_thunder_greedy,keep_ids_thunder_greedy,evict_ids_thunder_greedy,decision_ms_thunder_greedy,policy_hazard_grade_knapsack,active_hazard_grade_knapsack,ready_hazard_grade_knapsack,tool_hazard_grade_knapsack,warm_caches_hazard_grade_knapsack,physical_kv_blocks_hazard_grade_knapsack,reserved_kv_blocks_hazard_grade_knapsack,capacity_blocks_hazard_grade_knapsack,n_admit_hazard_grade_knapsack,n_keep_hazard_grade_knapsack,n_evict_hazard_grade_knapsack,admit_ids_hazard_grade_knapsack,warm_admit_ids_hazard_grade_knapsack,cold_admit_ids_hazard_grade_knapsack,keep_ids_hazard_grade_knapsack,evict_ids_hazard_grade_knapsack,decision_ms_hazard_grade_knapsack
thunder_greedy,12080.0,8,23,1,1,18924,28228,30000,1,0,1,79,,79,,73,0.008500006515532732,hazard_grade_knapsack,8,8,0,0,21773,29734,30000,0,0,0,,,,,,0.011709023965522647
thunder_greedy,12095.0,8,24,0,1,16960,28484,30000,1,0,1,73,,73,,11,0.009499985026195645,hazard_grade_knapsack,8,8,0,0,22688,29742,30000,0,0,0,,,,,,0.01220798003487289
thunder_greedy,12105.0,9,23,0,0,14487,28564,30000,0,0,0,,,,,,0.008041010005399585,hazard_grade_knapsack,7,8,0,0,19732,26003,30000,1,0,0,41,,41,,,0.011958007235080004
thunder_greedy,12135.0,8,23,0,0,13283,25424,30000,1,0,0,69,,69,,,0.008500006515532732,hazard_grade_knapsack,7,7,1,1,21530,29504,30000,1,0,1,52,,52,,11,0.027999980375170708
thunder_greedy,12140.0,8,22,0,0,10917,25476,30000,1,0,0,18,,18,,,0.01691601937636733,hazard_grade_knapsack,8,7,0,0,18405,29783,30000,0,0,0,,,,,,0.013082986697554588
thunder_greedy,12160.0,9,21,0,0,13931,28678,30000,0,0,0,,,,,,0.007333001121878624,hazard_grade_knapsack,6,8,1,2,19599,29719,30000,1,0,1,7,7,,,48,0.02420897362753749
thunder_greedy,12175.0,9,21,0,0,14858,28678,30000,0,0,0,,,,,,0.007541995728388429,hazard_grade_knapsack,6,8,0,0,13696,22608,30000,1,0,0,5,,5,,,0.013082986697554588
thunder_greedy,12185.0,8,22,0,1,16333,28481,30000,1,0,1,62,,62,,20,0.007916998583823442,hazard_grade_knapsack,7,7,0,0,14257,26326,30000,0,0,0,,,,,,0.01912500010803342
thunder_greedy,12205.0,9,21,0,0,16223,28716,30000,0,0,0,,,,,,0.007500028004869819,hazard_grade_knapsack,6,7,1,1,15348,26084,30000,1,1,0,63,,63,54,,0.02462498378008604
thunder_greedy,12210.0,9,21,0,0,16526,28716,30000,0,0,0,,,,,,0.0072909751906991005,hazard_grade_knapsack,7,6,1,1,15616,29930,30000,0,1,0,,,,54,,0.018458988051861525
thunder_greedy,12215.0,9,21,0,0,16827,28716,30000,0,0,0,,,,,,0.007458002073690295,hazard_grade_knapsack,6,7,1,2,16195,29757,30000,1,0,1,7,7,,,54,0.01833401620388031
thunder_greedy,12220.0,8,21,1,1,17123,28485,30000,1,0,1,25,,25,,36,0.00925001222640276,hazard_grade_knapsack,7,7,0,0,13578,26857,30000,0,0,0,,,,,,0.012375006917864084
thunder_greedy,12230.0,8,21,1,1,14772,28520,30000,1,0,1,49,,49,,52,0.011124997399747372,hazard_grade_knapsack,7,7,0,0,14131,26857,30000,0,0,0,,,,,,0.01116600469686091
thunder_greedy,12235.0,9,20,1,0,12112,28784,30000,0,0,0,,,,,,0.00937501317821443,hazard_grade_knapsack,6,7,1,1,14714,26623,30000,1,0,1,54,,54,,36,0.01795799471437931
thunder_greedy,12255.0,8,21,1,1,13776,28637,30000,1,0,1,31,,31,,15,0.008542003342881799,hazard_grade_knapsack,7,7,0,0,12290,26967,30000,0,0,0,,,,,,0.011750002158805728
thunder_greedy,12295.0,9,20,1,0,14484,28834,30000,0,0,0,,,,,,0.007333001121878624,hazard_grade_knapsack,6,8,0,1,14385,26800,30000,1,0,0,7,7,,,,0.013041018974035978
thunder_greedy,12370.0,9,21,0,0,19292,28834,30000,0,0,0,,,,,,0.009125011274591088,hazard_grade_knapsack,6,7,1,1,18530,27127,30000,1,0,1,36,,36,,6,0.02804200630635023
thunder_greedy,12385.0,8,22,0,1,20267,28812,30000,1,0,1,72,,72,,32,0.008583010639995337,hazard_grade_knapsack,7,6,1,0,15779,27319,30000,0,0,0,,,,,,0.01087499549612403
thunder_greedy,12390.0,8,21,1,1,17403,28639,30000,1,0,1,54,,54,,79,0.008417002391070127,hazard_grade_knapsack,7,6,1,0,16062,27319,30000,0,0,0,,,,,,0.010666990419849753
thunder_greedy,12405.0,9,21,0,0,15367,28920,30000,0,0,0,,,,,,0.007624999852851033,hazard_grade_knapsack,6,6,2,1,17943,27205,30000,1,0,1,78,,78,,7,0.023250002413988113
thunder_greedy,12430.0,8,21,1,1,16935,28753,30000,1,0,1,6,,6,,73,0.010125018889084458,hazard_grade_knapsack,7,7,0,0,15512,26440,30000,0,0,0,,,,,,0.011165975593030453
thunder_greedy,12475.0,8,21,1,1,16662,28827,30000,1,0,1,36,,36,,18,0.009042007150128484,hazard_grade_knapsack,7,7,0,0,18082,26440,30000,0,0,0,,,,,,0.010832998668774962
thunder_greedy,12480.0,9,20,1,0,13946,29073,30000,0,0,0,,,,,,0.0077500008046627045,hazard_grade_knapsack,6,7,1,1,18370,26242,30000,1,0,1,6,,6,,52,0.03208301495760679
thunder_greedy,12485.0,8,20,2,1,15314,28917,30000,1,0,1,78,,78,,69,0.008000002708286047,hazard_grade_knapsack,6,6,2,1,15375,26496,30000,1,0,1,11,,11,,41,0.019875005818903446
thunder_greedy,12495.0,9,20,1,0,13397,29140,30000,0,0,0,,,,,,0.007624999852851033,hazard_grade_knapsack,6,6,2,1,12653,26613,30000,1,0,1,41,,41,,5,0.01854199217632413
thunder_greedy,12530.0,8,21,0,0,13611,25931,30000,1,0,0,48,,48,,,0.007541995728388429,hazard_grade_knapsack,7,6,1,0,12618,27070,30000,0,0,0,,,,,,0.010832998668774962
thunder_greedy,12550.0,8,20,0,0,11976,25980,30000,1,0,0,27,,27,,,0.0075830030255019665,hazard_grade_knapsack,7,7,0,0,13702,27070,30000,0,0,0,,,,,,0.012041011359542608
thunder_greedy,12555.0,9,19,0,0,12272,29253,30000,0,0,0,,,,,,0.007291004294529557,hazard_grade_knapsack,6,8,0,1,13953,26898,30000,1,0,0,63,63,,,,0.013791985111311078
thunder_greedy,12570.0,8,19,1,1,13394,29064,30000,1,0,1,52,,52,,25,0.007833994459360838,hazard_grade_knapsack,7,7,0,0,14749,27200,30000,0,0,0,,,,,,0.014416989870369434
thunder_greedy,12575.0,9,18,1,0,10774,29317,30000,0,0,0,,,,,,0.01025001984089613,hazard_grade_knapsack,6,7,1,1,15010,26960,30000,1,0,1,5,,5,,63,0.02779200440272689
thunder_greedy,12625.0,8,19,1,1,14190,29157,30000,1,0,1,63,,63,,31,0.008292001439258456,hazard_grade_knapsack,7,7,0,0,13955,27012,30000,0,0,0,,,,,,0.01229200279340148
thunder_greedy,12670.0,8,19,1,1,19150,29146,30000,1,0,1,38,,38,,72,0.007875001756474376,hazard_grade_knapsack,7,7,0,0,16495,27012,30000,0,0,0,,,,,,0.013125012628734112
thunder_greedy,12700.0,9,18,1,0,18041,29428,30000,0,0,0,,,,,,0.0070829992182552814,hazard_grade_knapsack,6,7,0,0,14397,23190,30000,1,0,0,52,,52,,,0.01129199517890811
thunder_greedy,12705.0,8,19,1,1,18356,29261,30000,1,0,1,18,,18,,54,0.007875001756474376,hazard_grade_knapsack,7,6,0,0,14677,27006,30000,0,0,0,,,,,,0.011458003427833319
thunder_greedy,12770.0,8,20,0,1,19369,29263,30000,1,0,1,44,,44,,36,0.009916024282574654,hazard_grade_knapsack,7,6,0,0,18408,27006,30000,0,0,0,,,,,,0.01087499549612403
thunder_greedy,12780.0,9,19,0,0,16932,29526,30000,0,0,0,,,,,,0.007041002390906215,hazard_grade_knapsack,6,6,0,0,15296,23218,30000,1,0,0,69,,69,,,0.021249987185001373
thunder_greedy,12785.0,9,19,0,0,17243,29526,30000,0,0,0,,,,,,0.0070829992182552814,hazard_grade_knapsack,6,5,1,1,15579,26946,30000,1,0,1,63,,63,,78,0.03137500607408583
thunder_greedy,12800.0,8,19,1,1,18175,29458,30000,1,0,1,60,,60,,6,0.007583992555737495,hazard_grade_knapsack,7,5,0,0,15550,27347,30000,0,0,0,,,,,,0.011249998351559043
thunder_greedy,12810.0,9,19,0,0,15601,29601,30000,0,0,0,,,,,,0.006624992238357663,hazard_grade_knapsack,6,6,0,1,16318,27100,30000,1,0,0,6,6,,,,0.012124975910410285
thunder_greedy,12815.0,9,19,0,0,15912,29601,30000,0,0,0,,,,,,0.0075830030255019665,hazard_grade_knapsack,6,6,0,1,17103,27290,30000,1,0,0,11,11,,,,0.011458003427833319
thunder_greedy,12865.0,9,19,0,0,19015,29601,30000,0,0,0,,,,,,0.007833004929125309,hazard_grade_knapsack,6,6,0,1,19768,27440,30000,1,0,0,11,11,,,,0.012208009138703346
thunder_greedy,12870.0,8,20,0,1,19310,29525,30000,1,0,1,73,,73,,78,0.008083006832748652,hazard_grade_knapsack,6,6,0,1,20038,27539,30000,1,0,0,41,41,,,,0.011208001524209976
thunder_greedy,12875.0,8,19,1,1,16409,29429,30000,1,0,1,79,,79,,52,0.007916998583823442,hazard_grade_knapsack,7,5,0,0,20333,27866,30000,0,0,0,,,,,,0.010750023648142815
thunder_greedy,12895.0,8,19,0,0,11470,26491,30000,1,0,0,15,,15,,,0.007416994776576757,hazard_grade_knapsack,6,5,1,1,21349,27625,30000,1,0,1,78,,78,,41,0.02358399797230959
thunder_greedy,12915.0,8,18,1,1,12749,29741,30000,1,0,1,30,,30,,48,0.007374997949227691,hazard_grade_knapsack,7,5,0,0,18535,27779,30000,0,0,0,,,,,,0.010333023965358734
thunder_greedy,12955.0,9,18,0,0,12583,29938,30000,0,0,0,,,,,,0.008124974556267262,hazard_grade_knapsack,6,5,1,1,20668,27632,30000,1,0,1,32,,32,,5,0.01666598836891353
thunder_greedy,12975.0,9,18,0,0,13769,29938,30000,0,0,0,,,,,,0.006750022293999791,hazard_grade_knapsack,6,4,2,1,18113,28061,30000,1,0,1,48,,48,,6,0.01650000922381878
thunder_greedy,13000.0,9,18,0,0,15282,29938,30000,0,0,0,,,,,,0.00666698906570673,hazard_grade_knapsack,6,4,2,1,15354,28099,30000,1,0,1,5,,5,,11,0.01741599407978356
thunder_greedy,13060.0,8,18,1,1,19040,29708,30000,0,1,0,,,,38,,0.00899998121894896,hazard_grade_knapsack,7,4,1,0,14479,27977,30000,0,0,0,,,,,,0.012250005966052413
thunder_greedy,13065.0,8,19,0,1,19351,29718,30000,0,1,0,,,,38,,0.008499977411702275,hazard_grade_knapsack,7,4,1,0,14752,27977,30000,0,0,0,,,,,,0.010707997716963291
thunder_greedy,13070.0,8,19,0,1,19665,29728,30000,0,1,0,,,,38,,0.007458002073690295,hazard_grade_knapsack,7,4,1,0,15027,27977,30000,0,0,0,,,,,,0.010541989468038082
thunder_greedy,13075.0,8,19,0,1,19980,29738,30000,0,1,0,,,,38,,0.008542003342881799,hazard_grade_knapsack,7,4,1,0,15303,27977,30000,0,0,0,,,,,,0.010000017937272787
thunder_greedy,13080.0,8,19,0,1,20292,29748,30000,0,1,0,,,,38,,0.007709022611379623,hazard_grade_knapsack,7,4,1,0,15582,27977,30000,0,0,0,,,,,,0.009792012860998511
thunder_greedy,13085.0,8,19,0,1,20600,29757,30000,0,1,0,,,,38,,0.007208000170066953,hazard_grade_knapsack,7,4,1,0,15850,27977,30000,0,0,0,,,,,,0.010209012543782592
thunder_greedy,13090.0,8,19,0,1,20910,29766,30000,0,1,0,,,,38,,0.007416994776576757,hazard_grade_knapsack,7,5,0,0,16114,27977,30000,0,0,0,,,,,,0.010624993592500687
thunder_greedy,13095.0,8,19,0,1,21222,29775,30000,0,1,0,,,,38,,0.007124996045604348,hazard_grade_knapsack,7,5,0,0,16380,27977,30000,0,0,0,,,,,,0.01029198756441474
thunder_greedy,13100.0,8,19,0,1,21536,29784,30000,0,1,0,,,,38,,0.009166018571704626,hazard_grade_knapsack,7,5,0,0,16647,27977,30000,0,0,0,,,,,,0.010417017620056868
thunder_greedy,13105.0,8,19,0,1,21852,29793,30000,0,1,0,,,,38,,0.009750016033649445,hazard_grade_knapsack,6,5,1,1,16896,27712,30000,1,0,1,22,,22,,63,0.019500002963468432
thunder_greedy,13110.0,8,19,0,1,22170,29802,30000,0,1,0,,,,38,,0.00795800588093698,hazard_grade_knapsack,5,5,1,1,9838,24093,30000,2,0,1,63;41,,63;41,,52,0.020584004232659936
thunder_greedy,13115.0,7,19,1,2,22486,29806,30000,1,0,1,38,38,,,63,0.00808399636298418,hazard_grade_knapsack,7,4,0,0,7271,28753,30000,0,0,0,,,,,,0.010457995813339949
thunder_greedy,13145.0,7,20,0,1,21042,26493,30000,1,1,0,20,,20,38,,0.009082985343411565,hazard_grade_knapsack,7,4,0,0,15171,28753,30000,0,0,0,,,,,,0.009583018254488707
thunder_greedy,13150.0,8,19,0,1,21356,29861,30000,0,1,0,,,,38,,0.008041999535635114,hazard_grade_knapsack,7,4,0,0,16606,28753,30000,0,0,0,,,,,,0.00925001222640276
thunder_greedy,13155.0,8,19,0,1,21671,29861,30000,0,1,0,,,,38,,0.007458991603925824,hazard_grade_knapsack,7,4,0,0,17116,28753,30000,0,0,0,,,,,,0.010207993909716606
thunder_greedy,13160.0,8,19,0,1,21986,29861,30000,0,1,0,,,,38,,0.007333001121878624,hazard_grade_knapsack,7,4,0,0,17399,28753,30000,0,0,0,,,,,,0.011124997399747372
thunder_greedy,13165.0,8,19,0,1,22291,29861,30000,0,1,0,,,,38,,0.007166992872953415,hazard_grade_knapsack,7,4,0,0,17687,28753,30000,0,0,0,,,,,,0.0109999964479357
thunder_greedy,13170.0,8,19,0,1,22597,29861,30000,0,1,0,,,,38,,0.007124996045604348,hazard_grade_knapsack,7,4,0,0,17976,28753,30000,0,0,0,,,,,,0.00999998883344233
thunder_greedy,13175.0,8,19,0,1,22907,29861,30000,0,1,0,,,,38,,0.007000024197623134,hazard_grade_knapsack,7,4,0,0,18266,28753,30000,0,0,0,,,,,,0.009499985026195645
thunder_greedy,13180.0,7,19,0,1,20005,26565,30000,1,1,0,22,,22,38,,0.007499998901039362,hazard_grade_knapsack,7,4,0,0,18559,28753,30000,0,0,0,,,,,,0.009500014130026102
thunder_greedy,13185.0,8,18,0,1,20312,29936,30000,0,1,0,,,,38,,0.007208000170066953,hazard_grade_knapsack,7,4,0,0,18852,28753,30000,0,0,0,,,,,,0.009624985978007317
thunder_greedy,13190.0,8,18,0,1,20620,29936,30000,0,1,0,,,,38,,0.008625007467344403,hazard_grade_knapsack,7,4,0,0,19147,28753,30000,0,0,0,,,,,,0.009333016350865364
thunder_greedy,13195.0,8,18,0,1,20931,29936,30000,0,1,0,,,,38,,0.008499977411702275,hazard_grade_knapsack,7,4,0,0,19445,28753,30000,0,0,0,,,,,,0.00929197994992137
thunder_greedy,13200.0,8,18,0,1,21243,29936,30000,0,1,0,,,,38,,0.007458002073690295,hazard_grade_knapsack,7,4,0,0,19745,28753,30000,0,0,0,,,,,,0.009583978680893779
thunder_greedy,13205.0,7,19,0,2,21551,29793,30000,1,0,2,11,,11,,38;44,0.008124974556267262,hazard_grade_knapsack,7,4,0,0,20048,28753,30000,0,0,0,,,,,,0.009334005881100893
thunder_greedy,13215.0,6,19,1,2,16408,26458,30000,2,0,2,72;69,,72;69,,60;73,0.00795800588093698,hazard_grade_knapsack,7,4,0,0,20657,28753,30000,0,0,0,,,,,,0.009541981853544712
thunder_greedy,13230.0,8,18,0,0,11099,27016,30000,0,0,0,,,,,,0.006332993507385254,hazard_grade_knapsack,6,4,1,1,22052,28628,30000,1,0,1,52,,52,,78,0.023667002096772194
thunder_greedy,13250.0,7,18,1,1,12202,26814,30000,1,0,1,52,,52,,79,0.013082986697554588,hazard_grade_knapsack,7,4,0,0,19358,28899,30000,0,0,0,,,,,,0.010042014764621854
thunder_greedy,13255.0,8,17,1,0,9317,27075,30000,0,0,0,,,,,,0.007166003342717886,hazard_grade_knapsack,6,4,1,1,19643,28684,30000,1,0,1,78,,78,,32,0.01691700890660286
thunder_greedy,13270.0,7,19,0,1,10099,26871,30000,1,0,1,5,,5,,15,0.007499998901039362,hazard_grade_knapsack,7,4,0,0,16552,28953,30000,0,0,0,,,,,,0.009790994226932526
thunder_greedy,13280.0,7,18,1,1,8390,26927,30000,1,0,1,73,,73,,30,0.008457980584353209,hazard_grade_knapsack,7,4,0,0,17080,28953,30000,0,0,0,,,,,,0.011083000572398305
thunder_greedy,13320.0,8,18,0,0,16767,27225,30000,0,0,0,,,,,,0.006707996362820268,hazard_grade_knapsack,5,4,1,1,15376,24665,30000,2,0,1,32;11,,32;11,,5,0.016708974726498127
thunder_greedy,13365.0,8,18,0,0,21167,27225,30000,0,0,0,,,,,,0.00633401214145124,hazard_grade_knapsack,6,3,0,0,12783,25451,30000,1,0,0,5,,5,,,0.009500014130026102
thunder_greedy,13370.0,8,18,0,0,21498,27225,30000,0,0,0,,,,,,0.006499991286545992,hazard_grade_knapsack,6,2,1,1,13019,29733,30000,0,1,0,,,,63,,0.018207996618002653
thunder_greedy,13375.0,8,18,0,0,21837,27225,30000,0,0,0,,,,,,0.006207992555573583,hazard_grade_knapsack,6,2,1,1,13250,29733,30000,0,1,0,,,,63,,0.015833997167646885
thunder_greedy,13380.0,7,18,1,1,22173,27063,30000,1,0,1,31,,31,,20,0.007374997949227691,hazard_grade_knapsack,6,2,1,1,13480,29733,30000,0,1,0,,,,63,,0.017041020328179002
thunder_greedy,13385.0,8,17,1,0,19296,27295,30000,0,0,0,,,,,,0.006833986844867468,hazard_grade_knapsack,6,2,1,1,13714,29733,30000,0,1,0,,,,63,,0.013749988283962011
thunder_greedy,13390.0,8,17,1,0,19624,27295,30000,0,0,0,,,,,,0.006542017217725515,hazard_grade_knapsack,6,2,1,1,13947,29733,30000,0,1,0,,,,63,,0.030875002266839147
thunder_greedy,13395.0,8,18,0,0,19949,27295,30000,0,0,0,,,,,,0.008208007784560323,hazard_grade_knapsack,6,2,1,1,14182,29733,30000,0,1,0,,,,63,,0.015166006051003933
thunder_greedy,13400.0,8,18,0,0,20275,27295,30000,0,0,0,,,,,,0.006249989382922649,hazard_grade_knapsack,6,2,1,1,14416,29733,30000,0,1,0,,,,63,,0.01504199462942779
thunder_greedy,13405.0,7,19,0,1,20597,27046,30000,1,0,1,7,,7,,11,0.0076669966802001,hazard_grade_knapsack,6,2,1,1,14656,29733,30000,0,1,0,,,,63,,0.01720801810733974
thunder_greedy,13410.0,8,18,0,0,17768,27345,30000,0,0,0,,,,,,0.01158300437964499,hazard_grade_knapsack,6,2,1,1,14894,29733,30000,0,1,0,,,,63,,0.01491699367761612
thunder_greedy,13415.0,8,18,0,0,18060,27345,30000,0,0,0,,,,,,0.0069160014390945435,hazard_grade_knapsack,5,2,2,2,15499,29568,30000,1,0,2,6,,6,,41;63,0.018874998204410076
thunder_greedy,13435.0,7,18,1,1,19244,27200,30000,1,0,1,48,,48,,22,0.007124996045604348,hazard_grade_knapsack,6,1,2,0,12396,26107,30000,0,0,0,,,,,,0.007875001756474376
thunder_greedy,13455.0,7,18,1,1,17162,27248,30000,1,0,1,60,,60,,72,0.007624999852851033,hazard_grade_knapsack,6,1,2,0,17440,26107,30000,0,0,0,,,,,,0.008792005246505141
thunder_greedy,13475.0,7,18,1,1,15030,27311,30000,1,0,1,22,,22,,52,0.006832997314631939,hazard_grade_knapsack,5,1,3,1,18656,25876,30000,1,0,1,7,,7,,52,0.014667020877823234
thunder_greedy,13480.0,7,17,2,1,12091,27375,30000,1,0,1,20,,20,,5,0.007124996045604348,hazard_grade_knapsack,6,0,3,0,15005,26963,30000,0,0,0,,,,,,0.00799997360445559
thunder_greedy,13505.0,7,18,1,1,10176,27567,30000,1,0,1,38,,38,,69,0.009459006832912564,hazard_grade_knapsack,6,1,2,0,16306,26963,30000,0,0,0,,,,,,0.01058299676515162
thunder_greedy,13550.0,7,18,0,0,6260,24332,30000,1,0,0,25,,25,,,0.006999995093792677,hazard_grade_knapsack,5,1,3,1,19040,26834,30000,1,0,1,63,,63,,78,0.015416997484862804
thunder_greedy,13565.0,8,17,0,0,10357,27835,30000,0,0,0,,,,,,0.00633401214145124,hazard_grade_knapsack,5,2,2,1,15751,27036,30000,1,0,1,52,,52,,11,0.016250007320195436
thunder_greedy,13630.0,8,17,0,0,21528,27835,30000,0,0,0,,,,,,0.006249989382922649,hazard_grade_knapsack,5,3,1,1,15339,26980,30000,1,0,1,78,,78,,32,0.01695798709988594
thunder_greedy,13635.0,7,17,1,1,21857,27643,30000,1,0,1,40,,40,,31,0.0069160014390945435,hazard_grade_knapsack,6,3,0,0,11786,27173,30000,0,0,0,,,,,,0.009708019206300378
thunder_greedy,13640.0,7,17,1,1,18993,27670,30000,1,0,1,36,,36,,7,0.009625015081837773,hazard_grade_knapsack,6,3,0,0,12022,27173,30000,0,0,0,,,,,,0.009000010322779417
thunder_greedy,13660.0,8,17,0,0,17896,27958,30000,0,0,0,,,,,,0.007499998901039362,hazard_grade_knapsack,5,3,1,1,13354,26954,30000,1,0,1,11,,11,,5,0.015666999388486147
thunder_greedy,13700.0,7,17,1,1,20348,27793,30000,1,0,1,54,,54,,48,0.0075830030255019665,hazard_grade_knapsack,6,3,0,0,12318,27118,30000,0,0,0,,,,,,0.008750008419156075
thunder_greedy,13720.0,8,16,1,0,18150,28002,30000,0,0,0,,,,,,0.006207992555573583,hazard_grade_knapsack,5,3,1,1,14036,26940,30000,1,0,1,32,,32,,6,0.016207981389015913
thunder_greedy,13735.0,7,16,1,0,15650,24501,30000,1,0,0,79,,79,,,0.006249989382922649,hazard_grade_knapsack,6,2,1,0,13377,27077,30000,0,0,0,,,,,,0.012167001841589808
thunder_greedy,13740.0,7,16,0,0,12588,24536,30000,1,0,0,6,,6,,,0.006582995411008596,hazard_grade_knapsack,6,3,0,0,14700,27077,30000,0,0,0,,,,,,0.009415991371497512
thunder_greedy,13760.0,7,15,1,1,13636,27901,30000,1,0,1,15,,15,,22,0.006791990017518401,hazard_grade_knapsack,6,3,0,0,19802,27077,30000,0,0,0,,,,,,0.00941698090173304
thunder_greedy,13775.0,7,15,1,1,11072,27920,30000,1,0,1,30,,30,,38,0.006791990017518401,hazard_grade_knapsack,6,3,0,0,20678,27077,30000,0,0,0,,,,,,0.008749979315325618
thunder_greedy,13785.0,8,15,0,0,8257,28110,30000,0,0,0,,,,,,0.006832997314631939,hazard_grade_knapsack,5,4,0,1,21228,26853,30000,1,0,0,7,7,,,,0.010832998668774962
thunder_greedy,13800.0,8,15,0,0,9053,28110,30000,0,0,0,,,,,,0.005792011506855488,hazard_grade_knapsack,5,3,1,1,21999,26926,30000,1,0,1,41,,41,,52,0.01879199407994747
thunder_greedy,13840.0,8,15,0,0,11227,28110,30000,0,0,0,,,,,,0.005665991920977831,hazard_grade_knapsack,5,3,1,1,20047,27358,30000,1,0,1,52,,52,,63,0.01675001112744212
thunder_greedy,13880.0,8,15,0,0,13483,28110,30000,0,0,0,,,,,,0.005542009603232145,hazard_grade_knapsack,5,3,1,1,17702,27152,30000,1,0,1,63,,63,,78,0.015707977581769228
thunder_greedy,13915.0,8,15,0,0,15533,28167,30000,0,0,0,,,,,,0.00595799065195024,hazard_grade_knapsack,5,3,0,0,10946,23175,30000,1,0,0,78,,78,,,0.00866700429469347
thunder_greedy,13960.0,7,15,0,0,15497,24607,30000,1,0,0,7,,7,,,0.006332993507385254,hazard_grade_knapsack,5,2,1,1,13319,27674,30000,1,0,1,5,,5,,7,0.019291997887194157
thunder_greedy,13990.0,7,14,0,0,15263,24643,30000,1,0,0,11,,11,,,0.006041984306648374,hazard_grade_knapsack,5,1,2,1,11878,26986,30000,1,0,1,6,,6,,32,0.015166006051003933
thunder_greedy,14045.0,7,13,1,1,18880,28076,30000,1,0,1,31,,31,,36,0.006165995728224516,hazard_grade_knapsack,6,0,2,0,19818,27695,30000,0,0,0,,,,,,0.01691700890660286
thunder_greedy,14065.0,8,13,0,0,16709,28255,30000,0,0,0,,,,,,0.005708978278562427,hazard_grade_knapsack,5,1,2,1,20907,27475,30000,1,0,1,32,,32,,41,0.029166985768824816
thunder_greedy,14070.0,7,14,0,1,17848,28033,30000,1,0,1,78,,78,,54,0.006542017217725515,hazard_grade_knapsack,6,0,2,0,16775,27816,30000,0,0,0,,,,,,0.008542003342881799
thunder_greedy,14080.0,7,13,1,1,15609,28065,30000,1,0,1,44,,44,,6,0.006166985258460045,hazard_grade_knapsack,6,0,2,0,17302,27816,30000,0,0,0,,,,,,0.0069160014390945435
thunder_greedy,14100.0,8,13,0,0,13489,28409,30000,0,0,0,,,,,,0.007541995728388429,hazard_grade_knapsack,5,1,2,1,18903,27635,30000,1,0,1,41,,41,,52,0.016874982975423336
thunder_greedy,14115.0,7,13,1,1,14319,28170,30000,1,0,1,6,,6,,15,0.006709014996886253,hazard_grade_knapsack,6,1,1,0,16174,28335,30000,0,0,0,,,,,,0.0077500008046627045
thunder_greedy,14135.0,8,13,0,0,12089,28444,30000,0,0,0,,,,,,0.005333014996722341,hazard_grade_knapsack,5,1,2,1,17150,28088,30000,1,0,1,52,,52,,78,0.019750004867091775
thunder_greedy,14155.0,7,13,1,1,13167,28250,30000,1,0,1,15,,15,,30,0.006916990969330072,hazard_grade_knapsack,6,1,1,0,13870,28250,30000,0,0,0,,,,,,0.008708011591807008
thunder_greedy,14165.0,7,13,0,0,7156,24980,30000,1,0,0,32,,32,,,0.005667010555043817,hazard_grade_knapsack,6,2,0,0,14356,28250,30000,0,0,0,,,,,,0.008374976459890604
thunder_greedy,14185.0,8,12,0,0,12692,28597,30000,0,0,0,,,,,,0.005707988748326898,hazard_grade_knapsack,5,3,0,1,15433,28128,30000,1,0,0,63,63,,,,0.010167015716433525
thunder_greedy,14215.0,7,13,0,1,18196,28360,30000,1,0,1,69,,69,,7,0.007084017852321267,hazard_grade_knapsack,6,2,0,0,16842,28444,30000,0,0,0,,,,,,0.008000002708286047
thunder_greedy,14230.0,8,12,0,0,17009,28693,30000,0,0,0,,,,,,0.006665999535471201,hazard_grade_knapsack,5,2,1,1,17544,28236,30000,1,0,1,78,,78,,63,0.018916995031759143
thunder_greedy,14245.0,8,12,0,0,17934,28693,30000,0,0,0,,,,,,0.004917004844173789,hazard_grade_knapsack,5,2,0,0,9361,23580,30000,1,0,0,63,,63,,,0.008459028322249651
thunder_greedy,14265.0,7,12,1,1,19803,28510,30000,1,0,1,38,,38,,11,0.005874986527487636,hazard_grade_knapsack,6,1,0,0,12298,28559,30000,0,0,0,,,,,,0.007499998901039362
thunder_greedy,14320.0,7,12,1,1,20073,28538,30000,1,0,1,22,,22,,78,0.006542017217725515,hazard_grade_knapsack,6,1,0,0,14918,28559,30000,0,0,0,,,,,,0.0072499969974160194
thunder_greedy,14335.0,8,12,0,0,17621,28845,30000,0,0,0,,,,,,0.005207984941080213,hazard_grade_knapsack,5,1,1,1,15752,28430,30000,1,0,1,7,,7,,6,0.016958016203716397
thunder_greedy,14355.0,7,12,0,0,15406,25244,30000,1,0,0,41,,41,,,0.005707988748326898,hazard_grade_knapsack,6,1,0,0,15871,28891,30000,0,0,0,,,,,,0.007458991603925824
