policy,time,active,ready,tool,warm_caches,physical_kv_blocks,reserved_kv_blocks,capacity_blocks,n_admit,n_keep,n_evict,admit_ids,warm_admit_ids,cold_admit_ids,keep_ids,evict_ids,decision_ms
thunder_greedy,16490.0,5,3,2,1,16325,26048,30000,1,0,1,11,,11,,78,0.004083995008841157
thunder_greedy,16495.0,6,2,2,0,12388,26336,30000,0,0,0,,,,,,0.0032919924706220627
thunder_greedy,16500.0,6,2,2,0,12608,26336,30000,0,0,0,,,,,,0.0029579969123005867
thunder_greedy,16505.0,6,2,2,0,12831,26336,30000,0,0,0,,,,,,0.0027919886633753777
thunder_greedy,16510.0,6,3,1,0,13054,26336,30000,0,0,0,,,,,,0.0033339892979711294
thunder_greedy,16515.0,6,3,1,0,13277,26336,30000,0,0,0,,,,,,0.0036669953260570765
thunder_greedy,16520.0,5,3,2,1,13504,26216,30000,1,0,1,63,,63,,32,0.003374996595084667
thunder_greedy,16525.0,6,2,2,0,9554,26512,30000,0,0,0,,,,,,0.005999987479299307
thunder_greedy,16530.0,6,3,1,0,9782,26512,30000,0,0,0,,,,,,0.0034580007195472717
thunder_greedy,16535.0,6,3,1,0,10012,26512,30000,0,0,0,,,,,,0.0031249946914613247
thunder_greedy,16540.0,6,3,1,0,10242,26512,30000,0,0,0,,,,,,0.0031249946914613247
thunder_greedy,16545.0,6,3,1,0,10474,26512,30000,0,0,0,,,,,,0.0031250237952917814
thunder_greedy,16550.0,5,3,1,0,6460,22163,30000,1,0,0,78,,78,,,0.0034170225262641907
thunder_greedy,16555.0,6,2,1,0,7620,26645,30000,0,0,0,,,,,,0.0031669915188103914
thunder_greedy,16560.0,6,2,1,0,8807,26645,30000,0,0,0,,,,,,0.002707995008677244
thunder_greedy,16565.0,6,2,1,0,10021,26645,30000,0,0,0,,,,,,0.0027909991331398487
thunder_greedy,16570.0,6,2,1,0,11267,26645,30000,0,0,0,,,,,,0.0032920215744525194
thunder_greedy,16575.0,6,2,1,0,12543,26645,30000,0,0,0,,,,,,0.002541986759752035
thunder_greedy,16580.0,6,2,1,0,13851,26645,30000,0,0,0,,,,,,0.003916997229680419
thunder_greedy,16585.0,6,2,1,0,14104,26645,30000,0,0,0,,,,,,0.0029579969123005867
thunder_greedy,16590.0,6,2,1,0,14358,26645,30000,0,0,0,,,,,,0.002707995008677244
thunder_greedy,16595.0,6,2,1,0,14612,26645,30000,0,0,0,,,,,,0.002707995008677244
thunder_greedy,16600.0,6,2,1,0,14867,26645,30000,0,0,0,,,,,,0.002874992787837982
thunder_greedy,16605.0,6,2,1,0,15126,26645,30000,0,0,0,,,,,,0.002708024112507701
thunder_greedy,16610.0,5,2,2,1,16187,26426,30000,1,0,1,32,,32,,5,0.0034999975468963385
thunder_greedy,16615.0,6,1,2,0,13200,26706,30000,0,0,0,,,,,,0.002874992787837982
thunder_greedy,16620.0,6,2,1,0,14530,26706,30000,0,0,0,,,,,,0.00300002284348011
thunder_greedy,16625.0,6,2,1,0,15336,26706,30000,0,0,0,,,,,,0.00304199056699872
thunder_greedy,16630.0,6,2,1,0,15596,26706,30000,0,0,0,,,,,,0.0036249984987080097
thunder_greedy,16635.0,6,3,0,0,15859,26706,30000,0,0,0,,,,,,0.003374996595084667
thunder_greedy,16640.0,6,3,0,0,16124,26706,30000,0,0,0,,,,,,0.0029999937396496534
thunder_greedy,16645.0,5,4,0,1,16799,26478,30000,1,0,0,52,52,,,,0.0040000013541430235
thunder_greedy,16650.0,6,3,0,0,17285,26776,30000,0,0,0,,,,,,0.0031669915188103914
thunder_greedy,16655.0,6,3,0,0,17559,26776,30000,0,0,0,,,,,,0.0029999937396496534
thunder_greedy,16660.0,6,3,0,0,17834,26776,30000,0,0,0,,,,,,0.0028329959604889154
thunder_greedy,16665.0,6,3,0,0,18112,26776,30000,0,0,0,,,,,,0.00291600008495152
thunder_greedy,16670.0,6,3,0,0,18391,26776,30000,0,0,0,,,,,,0.00291600008495152
thunder_greedy,16675.0,6,3,0,0,18673,26776,30000,0,0,0,,,,,,0.00304199056699872
thunder_greedy,16680.0,6,3,0,0,18955,26776,30000,0,0,0,,,,,,0.007541995728388429
thunder_greedy,16685.0,6,3,0,0,19243,26776,30000,0,0,0,,,,,,0.0029580260161310434
thunder_greedy,16690.0,6,3,0,0,19529,26776,30000,0,0,0,,,,,,0.0027920177672058344
thunder_greedy,16695.0,5,3,1,1,20496,26595,30000,1,0,1,6,,6,,52,0.0036249984987080097
thunder_greedy,16700.0,6,2,1,0,17192,27078,30000,0,0,0,,,,,,0.0031249946914613247
thunder_greedy,16705.0,6,3,0,0,17463,27078,30000,0,0,0,,,,,,0.00291600008495152
thunder_greedy,16710.0,6,3,0,0,17735,27078,30000,0,0,0,,,,,,0.003207998815923929
thunder_greedy,16715.0,6,3,0,0,18009,27078,30000,0,0,0,,,,,,0.0027500209398567677
thunder_greedy,16720.0,6,3,0,0,18281,27078,30000,0,0,0,,,,,,0.00291600008495152
thunder_greedy,16725.0,6,3,0,0,18535,27078,30000,0,0,0,,,,,,0.002707995008677244
thunder_greedy,16730.0,6,3,0,0,18793,27078,30000,0,0,0,,,,,,0.002916989615187049
thunder_greedy,16735.0,6,3,0,0,19055,27078,30000,0,0,0,,,,,,0.00270901364274323
thunder_greedy,16740.0,5,3,0,0,15098,22632,30000,1,0,0,52,,52,,,0.0029579969123005867
thunder_greedy,16745.0,6,2,0,0,15354,27029,30000,0,0,0,,,,,,0.0028329959604889154
thunder_greedy,16750.0,6,2,0,0,15601,27029,30000,0,0,0,,,,,,0.002916989615187049
thunder_greedy,16755.0,5,2,1,1,15835,26862,30000,1,0,1,41,,41,,7,0.0037919962778687477
thunder_greedy,16760.0,6,2,0,0,11726,27130,30000,0,0,0,,,,,,0.002874992787837982
thunder_greedy,16765.0,6,2,0,0,11962,27130,30000,0,0,0,,,,,,0.002874992787837982
thunder_greedy,16770.0,6,2,0,0,12201,27130,30000,0,0,0,,,,,,0.002874992787837982
thunder_greedy,16775.0,6,2,0,0,12440,27130,30000,0,0,0,,,,,,0.00270901364274323
thunder_greedy,16780.0,6,2,0,0,12661,27130,30000,0,0,0,,,,,,0.0028339854907244444
thunder_greedy,16785.0,6,2,0,0,12880,27130,30000,0,0,0,,,,,,0.0027500209398567677
thunder_greedy,16790.0,5,2,1,1,13094,26883,30000,1,0,1,5,,5,,78,0.004292000085115433
thunder_greedy,16795.0,6,1,1,0,9082,27282,30000,0,0,0,,,,,,0.0028339854907244444
thunder_greedy,16800.0,5,1,2,1,9730,27104,30000,1,0,1,7,,7,,63,0.004167028237134218
thunder_greedy,16805.0,6,2,0,0,6553,27578,30000,0,0,0,,,,,,0.003374996595084667
thunder_greedy,16810.0,6,2,0,0,7697,27578,30000,0,0,0,,,,,,0.0034580007195472717
thunder_greedy,16815.0,6,2,0,0,8863,27578,30000,0,0,0,,,,,,0.0028329959604889154
thunder_greedy,16820.0,6,2,0,0,10057,27578,30000,0,0,0,,,,,,0.0026249908842146397
thunder_greedy,16825.0,6,2,0,0,11280,27578,30000,0,0,0,,,,,,0.002916989615187049
thunder_greedy,16830.0,6,2,0,0,12533,27578,30000,0,0,0,,,,,,0.0027909991331398487
thunder_greedy,16835.0,6,2,0,0,13819,27578,30000,0,0,0,,,,,,0.0027909991331398487
thunder_greedy,16840.0,6,2,0,0,14382,27578,30000,0,0,0,,,,,,0.0029999937396496534
thunder_greedy,16845.0,6,2,0,0,14631,27578,30000,0,0,0,,,,,,0.0027500209398567677
thunder_greedy,16850.0,6,2,0,0,14881,27578,30000,0,0,0,,,,,,0.003167020622640848
thunder_greedy,16855.0,5,2,1,1,15229,27345,30000,1,0,1,78,,78,,32,0.0036249984987080097
thunder_greedy,16860.0,6,1,1,0,12146,27607,30000,0,0,0,,,,,,0.00304199056699872
thunder_greedy,16865.0,6,1,1,0,13419,27607,30000,0,0,0,,,,,,0.002708984538912773
thunder_greedy,16870.0,6,1,1,0,14728,27607,30000,0,0,0,,,,,,0.00291600008495152
thunder_greedy,16875.0,6,1,1,0,16077,27607,30000,0,0,0,,,,,,0.002707995008677244
thunder_greedy,16880.0,6,1,1,0,17468,27607,30000,0,0,0,,,,,,0.002333021257072687
thunder_greedy,16885.0,6,1,1,0,18902,27607,30000,0,0,0,,,,,,0.002375018084421754
thunder_greedy,16890.0,6,1,1,0,19645,27607,30000,0,0,0,,,,,,0.0026249908842146397
thunder_greedy,16895.0,6,1,1,0,19931,27607,30000,0,0,0,,,,,,0.002582994056865573
thunder_greedy,16900.0,6,1,1,0,20216,27607,30000,0,0,0,,,,,,0.0022919848561286926
thunder_greedy,16905.0,6,1,1,0,20505,27607,30000,0,0,0,,,,,,0.002540997229516506
thunder_greedy,16910.0,6,1,1,0,20798,27607,30000,0,0,0,,,,,,0.0024579931050539017
thunder_greedy,16915.0,6,1,1,0,21092,27607,30000,0,0,0,,,,,,0.0024590117391198874
thunder_greedy,16920.0,6,1,1,0,21387,27607,30000,0,0,0,,,,,,0.0024170149117708206
thunder_greedy,16925.0,6,1,1,0,21667,27607,30000,0,0,0,,,,,,0.0024999899324029684
thunder_greedy,16930.0,6,2,0,0,21948,27607,30000,0,0,0,,,,,,0.003416003892198205
thunder_greedy,16935.0,6,2,0,0,22232,27607,30000,0,0,0,,,,,,0.002875021891668439
thunder_greedy,16940.0,5,2,1,1,22512,27429,30000,1,0,1,63,,63,,6,0.0034999975468963385
thunder_greedy,16945.0,6,1,1,0,18361,27631,30000,0,0,0,,,,,,0.002749991836026311
thunder_greedy,16950.0,6,1,1,0,18636,27631,30000,0,0,0,,,,,,0.002749991836026311
thunder_greedy,16955.0,6,1,1,0,18894,27631,30000,0,0,0,,,,,,0.00270901364274323
thunder_greedy,16960.0,6,1,1,0,19149,27631,30000,0,0,0,,,,,,0.0026659981813281775
thunder_greedy,16965.0,6,2,0,0,19407,27631,30000,0,0,0,,,,,,0.0027909991331398487
thunder_greedy,16970.0,6,2,0,0,19668,27631,30000,0,0,0,,,,,,0.002542015863582492
thunder_greedy,16975.0,6,2,0,0,19929,27631,30000,0,0,0,,,,,,0.0034580007195472717
thunder_greedy,16980.0,5,2,1,1,20191,27411,30000,1,0,1,32,,32,,41,0.0040000013541430235
thunder_greedy,16985.0,6,1,1,0,16032,27752,30000,0,0,0,,,,,,0.002749991836026311
thunder_greedy,16990.0,6,1,1,0,16267,27752,30000,0,0,0,,,,,,0.002708984538912773
thunder_greedy,16995.0,6,1,1,0,16504,27752,30000,0,0,0,,,,,,0.0026250199880450964
thunder_greedy,17000.0,6,1,1,0,16741,27752,30000,0,0,0,,,,,,0.0024999899324029684
thunder_greedy,17005.0,6,1,1,0,16978,27752,30000,0,0,0,,,,,,0.0024999899324029684
thunder_greedy,17010.0,6,2,0,0,17206,27752,30000,0,0,0,,,,,,0.002916989615187049
thunder_greedy,17015.0,6,2,0,0,17416,27752,30000,0,0,0,,,,,,0.0028329959604889154
thunder_greedy,17020.0,5,2,1,1,17621,27650,30000,1,0,1,41,,41,,52,0.0038330035749822855
thunder_greedy,17025.0,6,2,0,0,13543,28175,30000,0,0,0,,,,,,0.0029999937396496534
thunder_greedy,17030.0,6,2,0,0,13760,28175,30000,0,0,0,,,,,,0.0027909991331398487
thunder_greedy,17035.0,6,2,0,0,13978,28175,30000,0,0,0,,,,,,0.002874992787837982
thunder_greedy,17040.0,6,2,0,0,14197,28175,30000,0,0,0,,,,,,0.0034999975468963385
thunder_greedy,17045.0,5,2,0,0,9943,23541,30000,1,0,0,52,,52,,,0.003958004526793957
thunder_greedy,17050.0,6,1,0,0,10166,28201,30000,0,0,0,,,,,,0.003249995643272996
thunder_greedy,17055.0,6,1,0,0,10389,28201,30000,0,0,0,,,,,,0.0027909991331398487
thunder_greedy,17060.0,6,1,0,0,10613,28201,30000,0,0,0,,,,,,0.0025840126909315586
thunder_greedy,17065.0,6,1,0,0,10838,28201,30000,0,0,0,,,,,,0.0026669877115637064
thunder_greedy,17070.0,6,1,0,0,11065,28201,30000,0,0,0,,,,,,0.002374988980591297
thunder_greedy,17075.0,6,1,0,0,11293,28201,30000,0,0,0,,,,,,0.002541986759752035
thunder_greedy,17080.0,6,1,0,0,11522,28201,30000,0,0,0,,,,,,0.002375018084421754
thunder_greedy,17085.0,6,1,0,0,11750,28201,30000,0,0,0,,,,,,0.002582994056865573
thunder_greedy,17090.0,6,1,0,0,11981,28201,30000,0,0,0,,,,,,0.0027909991331398487
thunder_greedy,17095.0,6,1,0,0,12213,28201,30000,0,0,0,,,,,,0.002582994056865573
thunder_greedy,17100.0,5,1,1,1,12982,28087,30000,1,0,1,6,,6,,7,0.0032920215744525194
thunder_greedy,17105.0,6,1,0,0,9489,28470,30000,0,0,0,,,,,,0.0026669877115637064
thunder_greedy,17110.0,6,1,0,0,10677,28470,30000,0,0,0,,,,,,0.0026659981813281775
thunder_greedy,17115.0,6,1,0,0,11476,28470,30000,0,0,0,,,,,,0.0024999899324029684
thunder_greedy,17120.0,6,1,0,0,11704,28470,30000,0,0,0,,,,,,0.0023329921532422304
thunder_greedy,17125.0,6,1,0,0,11934,28470,30000,0,0,0,,,,,,0.002333021257072687
thunder_greedy,17130.0,5,2,0,1,12964,28226,30000,1,0,0,78,78,,,,0.003416993422433734
thunder_greedy,17135.0,6,1,0,0,13504,28550,30000,0,0,0,,,,,,0.0026669877115637064
thunder_greedy,17140.0,6,1,0,0,13743,28550,30000,0,0,0,,,,,,0.0024579931050539017
thunder_greedy,17145.0,6,1,0,0,13983,28550,30000,0,0,0,,,,,,0.0022919848561286926
thunder_greedy,17150.0,6,1,0,0,14225,28550,30000,0,0,0,,,,,,0.002500019036233425
thunder_greedy,17155.0,6,1,0,0,14467,28550,30000,0,0,0,,,,,,0.0024580222088843584
thunder_greedy,17160.0,5,1,0,0,10823,23879,30000,1,0,0,7,,7,,,0.003249995643272996
thunder_greedy,17165.0,6,0,0,0,12033,28874,30000,0,0,0,,,,,,0.002415996277704835
thunder_greedy,17170.0,6,0,0,0,13272,28874,30000,0,0,0,,,,,,0.0021249870769679546
thunder_greedy,17175.0,6,0,0,0,14543,28874,30000,0,0,0,,,,,,0.002082990249618888
thunder_greedy,17180.0,6,0,0,0,15849,28874,30000,0,0,0,,,,,,0.0019999861251562834
thunder_greedy,17185.0,6,0,0,0,17193,28874,30000,0,0,0,,,,,,0.0018329883459955454
thunder_greedy,17190.0,6,0,0,0,18577,28874,30000,0,0,0,,,,,,0.0019579892978072166
thunder_greedy,17195.0,6,0,0,0,19065,28874,30000,0,0,0,,,,,,0.0022920139599591494
thunder_greedy,17200.0,6,0,0,0,19337,28874,30000,0,0,0,,,,,,0.0019589788280427456
thunder_greedy,17205.0,6,0,0,0,19611,28874,30000,0,0,0,,,,,,0.002042012056335807
thunder_greedy,17210.0,6,0,0,0,19885,28874,30000,0,0,0,,,,,,0.0019169820006936789
thunder_greedy,17215.0,6,0,0,0,20160,28874,30000,0,0,0,,,,,,0.0027500209398567677
thunder_greedy,17220.0,6,0,0,0,20439,28874,30000,0,0,0,,,,,,0.0026250199880450964
thunder_greedy,17225.0,6,0,0,0,20721,28874,30000,0,0,0,,,,,,0.0021669839043170214
thunder_greedy,17230.0,6,0,0,0,21004,28874,30000,0,0,0,,,,,,0.0020830193534493446
thunder_greedy,17235.0,6,0,0,0,21289,28874,30000,0,0,0,,,,,,0.0019169820006936789
thunder_greedy,17240.0,6,0,0,0,21575,28874,30000,0,0,0,,,,,,0.0019999861251562834
thunder_greedy,17245.0,6,0,0,0,21860,28874,30000,0,0,0,,,,,,0.0020840088836848736
thunder_greedy,17250.0,6,0,0,0,22129,28874,30000,0,0,0,,,,,,0.002040993422269821
thunder_greedy,17255.0,6,0,0,0,22402,28874,30000,0,0,0,,,,,,0.0018750142771750689
thunder_greedy,17260.0,6,0,0,0,22678,28874,30000,0,0,0,,,,,,0.0019169820006936789
thunder_greedy,17265.0,5,0,1,1,22954,28644,30000,0,1,0,,,,32,,0.0029999937396496534
thunder_greedy,17270.0,5,0,1,1,23227,28644,30000,0,1,0,,,,32,,0.002875021891668439
thunder_greedy,17275.0,4,1,1,2,23819,28522,30000,1,1,0,63,63,,32,,0.0040000013541430235
thunder_greedy,17280.0,5,0,1,1,24302,28838,30000,0,1,0,,,,32,,0.003082997864112258
thunder_greedy,17285.0,5,0,1,1,24523,28838,30000,0,1,0,,,,32,,0.002916989615187049
thunder_greedy,17290.0,5,1,0,1,24734,28838,30000,1,0,0,32,32,,,,0.003208988346159458
thunder_greedy,17295.0,6,0,0,0,24996,29282,30000,0,0,0,,,,,,0.0022920139599591494
thunder_greedy,17300.0,6,0,0,0,25265,29282,30000,0,0,0,,,,,,0.0021249870769679546
thunder_greedy,17305.0,6,0,0,0,25493,29282,30000,0,0,0,,,,,,0.0021669839043170214
thunder_greedy,17310.0,5,0,1,1,25714,29063,30000,0,1,0,,,,41,,0.00270901364274323
thunder_greedy,17315.0,4,0,2,2,25934,28855,30000,0,2,0,,,,41;63,,0.003082997864112258
thunder_greedy,17320.0,4,0,2,2,26154,28855,30000,0,2,0,,,,41;63,,0.002875021891668439
thunder_greedy,17325.0,4,1,1,2,26375,28855,30000,1,1,0,63,63,,41,,0.0036669953260570765
thunder_greedy,17330.0,5,0,1,1,26652,29221,30000,0,1,0,,,,41,,0.0031669915188103914
thunder_greedy,17335.0,5,0,1,1,26864,29221,30000,0,1,0,,,,41,,0.003999972250312567
thunder_greedy,17340.0,5,0,1,1,27023,29221,30000,0,1,0,,,,41,,0.0031249946914613247
thunder_greedy,17345.0,4,1,1,2,27179,29046,30000,1,1,0,52,52,,41,,0.0041669991333037615
thunder_greedy,17350.0,5,0,1,1,27382,29369,30000,0,1,0,,,,41,,0.0027920177672058344
thunder_greedy,17355.0,5,0,1,1,27548,29369,30000,0,1,0,,,,41,,0.0027920177672058344
thunder_greedy,17360.0,5,0,1,1,27718,29369,30000,0,1,0,,,,41,,0.002582994056865573
thunder_greedy,17365.0,5,0,1,1,27892,29369,30000,0,1,0,,,,41,,0.0024999899324029684
thunder_greedy,17370.0,5,0,1,1,28068,29369,30000,0,1,0,,,,41,,0.002541986759752035
thunder_greedy,17375.0,5,0,1,1,28249,29369,30000,0,1,0,,,,41,,0.0025840126909315586
thunder_greedy,17380.0,4,0,2,2,28346,29147,30000,0,2,0,,,,41;52,,0.0032919924706220627
thunder_greedy,17385.0,4,1,1,2,28382,29147,30000,1,1,0,52,52,,41,,0.004208006430417299
thunder_greedy,17390.0,5,0,1,1,28520,29519,30000,0,1,0,,,,41,,0.0031249946914613247
thunder_greedy,17395.0,4,0,2,2,28559,29344,30000,0,2,0,,,,41;63,,0.0031249946914613247
thunder_greedy,17400.0,4,0,2,2,28591,29344,30000,0,2,0,,,,41;63,,0.0029580260161310434
thunder_greedy,17405.0,3,2,1,3,28621,29120,30000,2,1,0,7;63,7;63,,41,,0.0045000051613897085
thunder_greedy,17410.0,5,0,1,1,28737,29730,30000,0,1,0,,,,41,,0.002708984538912773
thunder_greedy,17415.0,5,0,1,1,28777,29730,30000,0,1,0,,,,41,,0.0024999899324029684
thunder_greedy,17420.0,5,0,1,1,28817,29730,30000,0,1,0,,,,41,,0.0024579931050539017
thunder_greedy,17425.0,3,0,3,3,28850,29361,30000,0,3,0,,,,6;41;63,,0.003416993422433734
thunder_greedy,17430.0,2,1,3,4,28873,29162,30000,1,3,0,6,6,,41;52;63,,0.0040000013541430235
thunder_greedy,17435.0,3,0,3,3,28974,29507,30000,0,3,0,,,,41;52;63,,0.003790977643802762
thunder_greedy,17440.0,2,0,3,3,24101,24559,30000,0,3,0,,,,41;52;63,,0.0032920215744525194
thunder_greedy,17445.0,2,0,3,3,24121,24559,30000,0,3,0,,,,41;52;63,,0.0027920177672058344
thunder_greedy,17450.0,2,0,3,3,24141,24559,30000,0,3,0,,,,41;52;63,,0.002875021891668439
thunder_greedy,17455.0,2,0,3,3,24161,24559,30000,0,3,0,,,,41;52;63,,0.00270901364274323
thunder_greedy,17460.0,1,0,4,4,24179,24346,30000,0,4,0,,,,6;41;52;63,,0.003208988346159458
thunder_greedy,17465.0,1,1,3,4,24190,24346,30000,1,3,0,52,52,,6;41;63,,0.0036250276025384665
thunder_greedy,17470.0,2,0,3,3,24288,24695,30000,0,3,0,,,,6;41;63,,0.003207998815923929
thunder_greedy,17475.0,2,1,2,3,24308,24695,30000,1,2,0,63,63,,6;41,,0.0034170225262641907
thunder_greedy,17480.0,3,1,1,2,24376,25004,30000,1,1,0,6,6,,41,,0.0033329997677356005
thunder_greedy,17485.0,4,0,1,1,24468,25331,30000,0,1,0,,,,41,,0.0026249908842146397
thunder_greedy,17490.0,4,0,1,1,24502,25331,30000,0,1,0,,,,41,,0.0024579931050539017
thunder_greedy,17495.0,4,0,1,1,24537,25331,30000,0,1,0,,,,41,,0.0022910244297236204
thunder_greedy,17500.0,4,0,1,1,24570,25331,30000,0,1,0,,,,41,,0.0029999937396496534
thunder_greedy,17505.0,4,0,1,1,24605,25331,30000,0,1,0,,,,41,,0.004375004209578037
thunder_greedy,17510.0,3,1,1,2,24633,25133,30000,1,1,0,52,52,,41,,0.004290981451049447
thunder_greedy,17515.0,4,0,1,1,24700,25433,30000,0,1,0,,,,41,,0.002416985807940364
thunder_greedy,17520.0,4,0,1,1,24732,25433,30000,0,1,0,,,,41,,0.0022500171326100826
thunder_greedy,17525.0,4,0,1,1,24768,25433,30000,0,1,0,,,,41,,0.0021659943740814924
thunder_greedy,17530.0,4,0,1,1,24800,25433,30000,0,1,0,,,,41,,0.0023329921532422304
thunder_greedy,17535.0,4,0,1,1,24836,25433,30000,0,1,0,,,,41,,0.0024579931050539017
thunder_greedy,17540.0,3,0,2,2,24867,25215,30000,0,2,0,,,,41;52,,0.002874992787837982
thunder_greedy,17545.0,3,0,2,2,24895,25215,30000,0,2,0,,,,41;52,,0.0026659981813281775
thunder_greedy,17550.0,3,0,2,2,24922,25215,30000,0,2,0,,,,41;52,,0.002667016815394163
thunder_greedy,17555.0,3,0,2,2,24949,25216,30000,0,2,0,,,,41;52,,0.002582994056865573
thunder_greedy,17560.0,3,0,2,2,24977,25225,30000,0,2,0,,,,41;52,,0.002875021891668439
thunder_greedy,17565.0,2,0,3,3,25002,25232,30000,0,3,0,,,,7;41;52,,0.004250003257766366
thunder_greedy,17570.0,2,0,3,3,25021,25232,30000,0,3,0,,,,7;41;52,,0.003416003892198205
thunder_greedy,17575.0,2,0,3,3,25041,25232,30000,0,3,0,,,,7;41;52,,0.003082997864112258
thunder_greedy,17580.0,2,0,3,3,25060,25232,30000,0,3,0,,,,7;41;52,,0.002916989615187049
thunder_greedy,17585.0,2,0,3,3,25080,25232,30000,0,3,0,,,,7;41;52,,0.002707995008677244
thunder_greedy,17590.0,1,2,2,4,25092,25154,30000,2,2,0,52;6,52;6,,7;41,,0.004749977961182594
thunder_greedy,17595.0,3,0,2,2,25275,25854,30000,0,2,0,,,,7;41,,0.0031660019885748625
thunder_greedy,17600.0,3,0,2,2,25302,25854,30000,0,2,0,,,,7;41,,0.002667016815394163
thunder_greedy,17605.0,3,0,2,2,25329,25854,30000,0,2,0,,,,7;41,,0.0026659981813281775
thunder_greedy,17610.0,3,0,2,2,25356,25854,30000,0,2,0,,,,7;41,,0.002540997229516506
thunder_greedy,17615.0,3,0,2,2,25383,25854,30000,0,2,0,,,,7;41,,0.002583983587101102
thunder_greedy,17620.0,2,1,2,3,25406,25631,30000,1,2,0,6,6,,7;41,,0.003749999450519681
thunder_greedy,17625.0,3,0,2,2,25574,26138,30000,0,2,0,,,,7;41,,0.003375025698915124
thunder_greedy,17630.0,0,0,3,3,14873,14873,30000,0,3,0,,,,7;41;63,,0.003375025698915124
thunder_greedy,17632.241839005233,0,1,2,3,14873,14873,30000,1,2,0,63,63,,7;41,,0.003082997864112258
thunder_greedy,17637.241839005233,0,0,3,3,14936,14936,30000,0,3,0,,,,7;41;63,,0.0029999937396496534
thunder_greedy,17642.241839005233,0,0,3,3,14936,14936,30000,0,3,0,,,,7;41;63,,0.002500019036233425
thunder_greedy,17643.25008459203,0,1,2,3,14936,14936,30000,1,2,0,63,63,,7;41,,0.0028339854907244444
thunder_greedy,17648.25008459203,1,0,2,2,15053,15309,30000,0,2,0,,,,7;41,,0.002666027285158634
thunder_greedy,17653.25008459203,1,0,2,2,15063,15309,30000,0,2,0,,,,7;41,,0.0026249908842146397
thunder_greedy,17658.25008459203,1,0,2,2,15073,15309,30000,0,2,0,,,,7;41,,0.0024999899324029684
thunder_greedy,17663.25008459203,1,0,2,2,15084,15309,30000,0,2,0,,,,7;41,,0.002375018084421754
thunder_greedy,17668.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0026250199880450964
thunder_greedy,17673.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0024590117391198874
thunder_greedy,17678.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0022920139599591494
thunder_greedy,17683.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0021249870769679546
thunder_greedy,17688.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0036660057958215475
thunder_greedy,17693.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0024999899324029684
thunder_greedy,17698.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0024589826352894306
thunder_greedy,17703.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.002208980731666088
thunder_greedy,17708.25008459203,0,0,3,3,15090,15090,30000,0,3,0,,,,7;41;63,,0.0023329921532422304
thunder_greedy,17713.102830871743,0,1,2,3,15090,15090,30000,1,2,0,41,41,,7;63,,0.003209017449989915
thunder_greedy,17718.102830871743,1,0,2,2,15217,15473,30000,0,2,0,,,,7;63,,0.0027919886633753777
thunder_greedy,17723.102830871743,1,0,2,2,15228,15473,30000,0,2,0,,,,7;63,,0.0024580222088843584
thunder_greedy,17728.102830871743,1,0,2,2,15239,15473,30000,0,2,0,,,,7;63,,0.0024170149117708206
thunder_greedy,17733.102830871743,1,0,2,2,15250,15473,30000,0,2,0,,,,7;63,,0.002374988980591297
thunder_greedy,17738.102830871743,1,0,2,2,15261,15473,30000,0,2,0,,,,7;63,,0.002249988028779626
thunder_greedy,17743.102830871743,1,0,2,2,15271,15473,30000,0,2,0,,,,7;63,,0.002541986759752035
thunder_greedy,17748.102830871743,1,0,2,2,15282,15473,30000,0,2,0,,,,7;63,,0.002542015863582492
thunder_greedy,17753.102830871743,1,0,2,2,15293,15473,30000,0,2,0,,,,7;63,,0.00304199056699872
thunder_greedy,17758.102830871743,1,0,2,2,15304,15473,30000,0,2,0,,,,7;63,,0.002583983587101102
thunder_greedy,17763.102830871743,1,1,1,2,15315,15473,30000,1,1,0,7,7,,63,,0.003208988346159458
thunder_greedy,17768.102830871743,2,0,1,1,15349,15754,30000,0,1,0,,,,63,,0.002415996277704835
thunder_greedy,17773.102830871743,2,0,1,1,15368,15754,30000,0,1,0,,,,63,,0.002207991201430559
thunder_greedy,17778.102830871743,2,0,1,1,15388,15754,30000,0,1,0,,,,63,,0.002082990249618888
thunder_greedy,17783.102830871743,2,0,1,1,15408,15754,30000,0,1,0,,,,63,,0.0021249870769679546
thunder_greedy,17788.102830871743,2,0,1,1,15428,15754,30000,0,1,0,,,,63,,0.0021249870769679546
thunder_greedy,17793.102830871743,2,0,1,1,15448,15754,30000,0,1,0,,,,63,,0.002209009835496545
thunder_greedy,17798.102830871743,1,0,2,2,15460,15657,30000,0,2,0,,,,41;63,,0.004125002305954695
thunder_greedy,17803.102830871743,1,1,1,2,15471,15657,30000,1,1,0,41,41,,63,,0.0037080026231706142
