scenario,seed,policy,t_s,kv_perc,running,waiting,router_ready,tool,prefill,decode,completed_programs,completed_requests,prefill_tps,decode_tps,prefix_hit_cum,preemptions
coder80_calibration_r0,20260826,fcfs,75.61186664679526,88.84059701492538,71.0,0.0,2.0,4.0,4.0,67.0,3.0,279.0,17031.844388553007,676.0904028755863,73.51888240331274,0.0
coder80_calibration_r0,20260826,fcfs,76.14665847580795,86.88477611940299,69.0,0.0,6.0,2.0,0.0,69.0,3.0,281.0,13586.188290593607,680.0049373167558,73.51888240331274,0.0
coder80_calibration_r0,20260826,fcfs,76.76931848770218,84.17910447761194,67.0,0.0,8.0,2.0,0.0,67.0,3.0,283.0,0.0,792.9098643195443,73.51888240331274,0.0
coder80_calibration_r0,20260826,fcfs,77.06967025824078,80.27701492537314,63.0,0.0,10.0,4.0,0.0,63.0,3.0,287.0,0.0,785.0356470521969,73.51888240331274,0.0
coder80_calibration_r0,20260826,fcfs,77.59522563546098,80.33432835820895,63.0,0.0,13.0,1.0,0.0,63.0,3.0,287.0,0.0,795.3226918807185,73.51888240331274,0.0
coder80_calibration_r0,20260826,fcfs,78.0,78.65552238805971,61.0,0.0,13.0,3.0,0.0,61.0,3.0,289.0,0.0,780.0591571833975,73.51888240331274,0.0
coder80_calibration_r0,20260826,fcfs,78.50035244203859,96.25074626865671,73.0,0.0,2.0,1.0,2.0,71.0,4.0,290.0,12612.569334443315,686.0947100677846,74.4581042749203,0.0
coder80_calibration_r0,20260826,fcfs,79.40019129172414,91.25731343283582,70.0,0.0,3.0,3.0,0.0,70.0,4.0,293.0,5291.247577045689,747.078342893783,74.4581042749203,0.0
coder80_calibration_r0,20260826,fcfs,79.66361247152938,86.72,68.0,0.0,5.0,3.0,0.0,68.0,4.0,295.0,0.0,800.384825628609,74.4581042749203,0.0
coder80_calibration_r0,20260826,fcfs,80.40293888542332,86.79402985074627,68.0,0.0,6.0,2.0,0.0,68.0,4.0,295.0,0.0,803.4056733470998,74.4581042749203,0.0
coder80_calibration_r0,20260826,fcfs,80.88773548603265,86.86328358208955,68.0,0.0,8.0,0.0,0.0,68.0,4.0,295.0,0.0,803.3954878966961,74.4581042749203,0.0
coder80_calibration_r0,20260826,fcfs,81.0,86.87761194029851,68.0,0.0,8.0,0.0,0.0,68.0,4.0,295.0,0.0,803.3886897187916,74.4581042749203,0.0
coder80_calibration_r0,20260826,fcfs,81.5,88.34626865671642,70.0,0.0,3.0,3.0,2.0,68.0,4.0,298.0,11081.792565948796,670.0815737470111,74.4331427201361,0.0
coder80_calibration_r0,20260826,fcfs,82.21792071320186,88.10029850746268,68.0,0.0,7.0,1.0,2.0,66.0,4.0,300.0,14284.469216261174,680.6276578686479,74.4331427201361,0.0
coder80_calibration_r0,20260826,fcfs,82.71792071320186,86.32835820895522,66.0,0.0,7.0,3.0,0.0,66.0,4.0,302.0,5319.97477915464,677.682867849493,74.4331427201361,0.0
coder80_calibration_r0,20260826,fcfs,83.08434255374048,83.89970149253732,64.0,0.0,8.0,4.0,0.0,64.0,4.0,304.0,0.0,784.2050702239737,74.4331427201361,0.0
coder80_calibration_r0,20260826,fcfs,83.89036067981321,82.09910447761195,63.0,0.0,11.0,2.0,0.0,63.0,4.0,305.0,0.0,791.8543302494136,74.4331427201361,0.0
coder80_calibration_r0,20260826,fcfs,84.0,78.76059701492537,62.0,0.0,11.0,3.0,0.0,62.0,4.0,306.0,0.0,784.5062690261104,74.4331427201361,0.0
coder80_calibration_r0,20260826,fcfs,84.97462244354925,91.01611940298507,69.0,0.0,3.0,4.0,1.0,68.0,4.0,310.0,20965.479060458187,676.5219564658502,74.49918332052268,0.0
coder80_calibration_r0,20260826,fcfs,85.08308159488749,91.15462686567164,69.0,0.0,4.0,3.0,1.0,68.0,4.0,310.0,7677.831434596548,682.5645138041226,74.49918332052268,0.0
coder80_calibration_r0,20260826,fcfs,85.58308901477983,91.78029850746269,69.0,0.0,5.0,2.0,1.0,68.0,4.0,310.0,7725.59069000339,682.5632626492916,74.49918332052268,0.0
coder80_calibration_r0,20260826,fcfs,86.10475766447502,91.72059701492537,68.0,0.0,6.0,2.0,1.0,67.0,4.0,311.0,7965.239271494485,682.4445169913124,74.49918332052268,0.0
coder80_calibration_r0,20260826,fcfs,86.60475766447502,90.33791044776119,67.0,0.0,6.0,3.0,0.0,67.0,4.0,312.0,3481.548406176502,673.6135526136786,74.49918332052268,0.0
coder80_calibration_r0,20260826,fcfs,87.0,90.38089552238806,67.0,0.0,8.0,1.0,0.0,67.0,4.0,312.0,0.0,801.2122415993432,74.49918332052268,0.0
coder80_calibration_r0,20260826,fcfs,87.5,88.8023880597015,68.0,0.0,4.0,4.0,3.0,65.0,4.0,315.0,17226.993211076362,657.1725005006592,73.85762124031478,0.0
coder80_calibration_r0,20260826,fcfs,88.3926077816565,86.59343283582089,65.0,0.0,5.0,5.0,2.0,63.0,5.0,318.0,14358.95507584944,666.7519844735568,73.85762124031478,0.0
coder80_calibration_r0,20260826,fcfs,88.74483245002466,87.34567164179104,65.0,0.0,7.0,3.0,1.0,64.0,5.0,318.0,13598.173882640376,676.6609944998102,73.85762124031478,0.0
coder80_calibration_r0,20260826,fcfs,89.05727026576045,87.7397014925373,65.0,0.0,8.0,2.0,1.0,64.0,5.0,318.0,7963.693047271195,676.9857364412665,73.85762124031478,0.0
coder80_calibration_r0,20260826,fcfs,89.55727026576045,87.9020895522388,64.0,0.0,8.0,3.0,0.0,64.0,5.0,319.0,6535.6344203948975,678.2491228124127,73.85762124031478,0.0
coder80_calibration_r0,20260826,fcfs,90.0,87.95940298507463,64.0,0.0,9.0,2.0,0.0,64.0,5.0,319.0,0.0,796.1373743576163,73.85762124031478,0.0
coder80_calibration_r0,20260826,fcfs,90.5,93.7576119402985,69.0,0.0,4.0,2.0,4.0,65.0,5.0,319.0,20938.664180190302,677.9215591105458,73.12347427723786,0.0
coder80_calibration_r0,20260826,fcfs,91.0,94.12059701492538,67.0,0.0,4.0,4.0,2.0,65.0,5.0,321.0,19667.569366154727,676.5678611347394,73.12347427723786,0.0
coder80_calibration_r0,20260826,fcfs,91.83959806890006,88.85253731343283,62.0,0.0,8.0,3.0,1.0,61.0,7.0,326.0,12967.831773933769,664.0611232788503,73.12347427723786,0.0
coder80_calibration_r0,20260826,fcfs,92.04961088402511,89.10805970149254,62.0,0.0,9.0,2.0,1.0,61.0,7.0,326.0,7872.099978698062,671.8323778087295,73.12347427723786,0.0
coder80_calibration_r0,20260826,fcfs,92.54961088402511,87.14029850746269,59.0,0.0,9.0,5.0,1.0,58.0,7.0,329.0,7972.415827354416,651.6396207688376,73.12347427723786,0.0
coder80_calibration_r0,20260826,fcfs,93.0,87.42925373134328,59.0,0.0,12.0,2.0,0.0,59.0,7.0,329.0,3613.9126429359585,685.1757446358799,73.12347427723786,0.0
coder80_calibration_r0,20260826,fcfs,93.5,94.22567164179104,68.0,0.0,3.0,2.0,3.0,65.0,7.0,329.0,12192.76297941897,677.8244503877067,72.4863259905559,0.0
coder80_calibration_r0,20260826,fcfs,94.0,90.36895522388059,65.0,0.0,3.0,5.0,3.0,62.0,7.0,332.0,18327.48460644018,666.0891288368148,72.4863259905559,0.0
coder80_calibration_r0,20260826,fcfs,94.65536461960767,91.84238805970149,65.0,0.0,6.0,2.0,2.0,63.0,7.0,332.0,14361.257741348576,675.0030007154089,72.4863259905559,0.0
coder80_calibration_r0,20260826,fcfs,95.15536461960767,87.74208955223881,63.0,0.0,6.0,4.0,2.0,61.0,7.0,334.0,13949.468373209704,669.3421904921415,72.4863259905559,0.0
coder80_calibration_r0,20260826,fcfs,95.73714042670515,85.87462686567164,61.0,0.0,7.0,5.0,1.0,60.0,7.0,336.0,13571.501936228664,662.1414267804531,72.4863259905559,0.0
coder80_calibration_r0,20260826,fcfs,96.0,81.9820895522388,60.0,0.0,8.0,5.0,0.0,60.0,7.0,337.0,1973.3361990324331,684.2453253935835,72.4863259905559,0.0
coder80_calibration_r0,20260826,fcfs,96.55601509364297,90.61014925373134,67.0,0.0,1.0,5.0,6.0,61.0,7.0,338.0,30651.32628911412,668.1326547751519,71.92987936815273,0.0
coder80_calibration_r0,20260826,fcfs,97.21914462866863,88.67343283582089,65.0,0.0,4.0,4.0,3.0,62.0,7.0,340.0,25460.99306626395,670.3922956001898,71.92987936815273,0.0
coder80_calibration_r0,20260826,fcfs,97.88461922697806,88.42985074626866,63.0,0.0,6.0,4.0,1.0,62.0,7.0,342.0,11863.592050191699,672.2218258546814,71.92987936815273,0.0
coder80_calibration_r0,20260826,fcfs,98.26224763131138,88.55402985074628,63.0,0.0,7.0,3.0,0.0,63.0,7.0,342.0,1598.24920138375,675.0293919953439,71.92987936815273,0.0
coder80_calibration_r0,20260826,fcfs,98.84472246847224,86.69611940298508,62.0,0.0,8.0,3.0,0.0,62.0,7.0,343.0,0.0,792.9385262183764,71.92987936815273,0.0
coder80_calibration_r0,20260826,fcfs,99.0,84.9313432835821,61.0,0.0,8.0,4.0,0.0,61.0,7.0,344.0,0.0,786.5657221451899,71.92987936815273,0.0
coder80_calibration_r0,20260826,fcfs,99.75038571725281,86.92298507462687,63.0,0.0,5.0,5.0,2.0,61.0,7.0,348.0,16882.468218808186,664.9604023331509,71.76881137050484,0.0
coder80_calibration_r0,20260826,fcfs,100.00478538221307,85.81731343283582,61.0,0.0,7.0,5.0,1.0,60.0,7.0,350.0,13026.370606065591,661.6764100815498,71.76881137050484,0.0
coder80_calibration_r0,20260826,fcfs,100.58412404103122,85.25850746268657,60.0,0.0,9.0,4.0,1.0,59.0,7.0,351.0,7365.470816760827,667.8202887690459,71.76881137050484,0.0
coder80_calibration_r0,20260826,fcfs,101.27974960219795,78.37850746268657,57.0,0.0,11.0,5.0,1.0,56.0,7.0,354.0,7629.762610355569,663.2760974631033,71.76881137050484,0.0
coder80_calibration_r0,20260826,fcfs,101.94564660785991,79.2310447761194,57.0,0.0,12.0,4.0,1.0,56.0,7.0,354.0,7932.541997622113,664.0146460292103,71.76881137050484,0.0
coder80_calibration_r0,20260826,fcfs,102.0,79.30268656716417,57.0,0.0,12.0,4.0,1.0,56.0,7.0,354.0,8203.009033013082,664.0074736059481,71.76881137050484,0.0
coder80_calibration_r0,20260826,fcfs,102.51032312847957,86.66746268656716,66.0,0.0,2.0,5.0,5.0,61.0,7.0,357.0,27160.23109565734,659.3097612818974,71.6432908590846,0.0
coder80_calibration_r0,20260826,fcfs,103.02671268910626,88.78089552238806,66.0,0.0,5.0,2.0,5.0,61.0,7.0,357.0,26613.79919541628,672.093946965473,71.6432908590846,0.0
coder80_calibration_r0,20260826,fcfs,103.52671268910626,87.23343283582089,65.0,0.0,5.0,3.0,2.0,63.0,7.0,358.0,13414.694998313906,668.1917496067763,71.6432908590846,0.0
coder80_calibration_r0,20260826,fcfs,104.17259097184123,85.68597014925373,64.0,0.0,7.0,2.0,1.0,63.0,7.0,359.0,12380.823695568597,675.9401712269571,71.6432908590846,0.0
coder80_calibration_r0,20260826,fcfs,104.67259097184123,84.4465671641791,63.0,0.0,7.0,3.0,0.0,63.0,7.0,360.0,1851.241248131264,671.315323636838,71.6432908590846,0.0
coder80_calibration_r0,20260826,fcfs,105.0,80.55164179104477,61.0,0.0,10.0,2.0,0.0,61.0,7.0,362.0,0.0,788.4113022396886,71.6432908590846,0.0
coder80_calibration_r0,20260826,fcfs,105.54962814888358,87.70149253731343,65.0,0.0,5.0,2.0,5.0,60.0,8.0,364.0,25206.328718048855,669.709921362327,70.80101136221015,0.0
coder80_calibration_r0,20260826,fcfs,106.09369160932492,88.86686567164179,64.0,0.0,8.0,0.0,3.0,61.0,8.0,365.0,22973.329937603226,668.2291742527605,70.80101136221015,0.0
coder80_calibration_r0,20260826,fcfs,106.59369160932492,89.36119402985075,62.0,0.0,8.0,2.0,3.0,59.0,8.0,367.0,18209.294902464375,653.1210771113983,70.80101136221015,0.0
coder80_calibration_r0,20260826,fcfs,107.34030625496568,89.35880597014925,61.0,0.0,11.0,0.0,2.0,59.0,8.0,368.0,15698.44374160208,666.3074775278593,70.80101136221015,0.0
coder80_calibration_r0,20260826,fcfs,107.84030625496568,90.44059701492537,61.0,0.0,11.0,0.0,2.0,59.0,8.0,368.0,13928.989949646406,668.5143727174727,70.80101136221015,0.0
coder80_calibration_r0,20260826,fcfs,108.0,90.79402985074627,61.0,0.0,11.0,0.0,2.0,59.0,8.0,368.0,14306.374382464272,668.5080054844865,70.80101136221015,0.0
coder80_calibration_r0,20260826,fcfs,108.5,86.35462686567165,60.0,0.0,8.0,4.0,4.0,56.0,8.0,372.0,20411.45975288935,640.2385809644766,69.74870865662268,0.0
coder80_calibration_r0,20260826,fcfs,109.15815800938297,87.36,59.0,0.0,12.0,1.0,4.0,55.0,8.0,373.0,22311.49306167918,660.2012382402128,69.74870865662268,0.0
coder80_calibration_r0,20260826,fcfs,109.65815800938297,88.7068656716418,59.0,0.0,12.0,1.0,3.0,56.0,8.0,373.0,17601.64438770269,662.8750375618692,69.74870865662268,0.0
coder80_calibration_r0,20260826,fcfs,110.17907186420192,88.3844776119403,58.0,0.0,13.0,1.0,2.0,56.0,8.0,374.0,13611.93495965819,662.9796971607076,69.74870865662268,0.0
coder80_calibration_r0,20260826,fcfs,110.67907186420192,89.46626865671642,58.0,0.0,13.0,1.0,2.0,56.0,8.0,374.0,13867.108181488235,662.8616788263898,69.74870865662268,0.0
coder80_calibration_r0,20260826,fcfs,111.0,90.18268656716418,58.0,0.0,14.0,0.0,2.0,56.0,8.0,374.0,14264.095642267344,662.8546803277529,69.74870865662268,0.0
coder80_calibration_r0,20260826,fcfs,111.5,91.82567164179105,61.0,0.0,10.0,1.0,5.0,56.0,8.0,375.0,28058.0838175728,659.8662282845762,68.84761031107526,0.0
coder80_calibration_r0,20260826,fcfs,112.36589514011531,92.94328358208955,60.0,0.0,11.0,1.0,2.0,58.0,8.0,376.0,17923.84785204713,660.9156746132103,68.84761031107526,0.0
coder80_calibration_r0,20260826,fcfs,112.54148228530639,91.85671641791045,59.0,0.0,12.0,1.0,2.0,57.0,8.0,377.0,13659.307263544273,657.7319941889334,68.84761031107526,0.0
coder80_calibration_r0,20260826,fcfs,113.04148228530639,91.15462686567164,58.0,0.0,12.0,2.0,2.0,56.0,8.0,378.0,13782.082292954437,663.0692080761073,68.84761031107526,0.0
coder80_calibration_r0,20260826,fcfs,113.54148228530639,91.85194029850746,58.0,0.0,12.0,2.0,1.0,57.0,8.0,378.0,8861.55206127325,664.2011386959348,68.84761031107526,0.0
coder80_calibration_r0,20260826,fcfs,114.0,92.4465671641791,58.0,0.0,13.0,1.0,1.0,57.0,8.0,378.0,7926.293011213378,664.1931644589095,68.84761031107526,0.0
coder80_calibration_r0,20260826,fcfs,114.55424090904174,93.92238805970149,61.0,0.0,10.0,1.0,4.0,57.0,8.0,379.0,24782.60229126393,658.2204343197931,68.11124416322424,0.0
coder80_calibration_r0,20260826,fcfs,115.05424090904174,89.09850746268657,59.0,0.0,10.0,3.0,2.0,57.0,8.0,381.0,15194.502811536193,652.4798333718791,68.11124416322424,0.0
coder80_calibration_r0,20260826,fcfs,115.90567471490131,89.06985074626866,58.0,0.0,13.0,1.0,2.0,56.0,8.0,382.0,13878.378797758342,660.8139432289859,68.11124416322424,0.0
coder80_calibration_r0,20260826,fcfs,116.40567471490131,89.74805970149254,58.0,0.0,13.0,1.0,1.0,57.0,8.0,382.0,8490.039098928217,664.4706412685628,68.11124416322424,0.0
coder80_calibration_r0,20260826,fcfs,116.99890524329147,90.40716417910448,58.0,0.0,14.0,0.0,0.0,58.0,8.0,382.0,6704.618730448833,665.7623896869233,68.11124416322424,0.0
coder80_calibration_r0,20260826,fcfs,117.0,90.40716417910448,58.0,0.0,14.0,0.0,0.0,58.0,8.0,382.0,0.0,783.5271097724328,68.11124416322424,0.0
coder80_calibration_r0,20260826,fcfs,117.5,88.51820895522388,61.0,0.0,9.0,2.0,5.0,56.0,8.0,384.0,25578.2222141698,649.295521199354,67.09686353869314,0.0
coder80_calibration_r0,20260826,fcfs,118.0,90.51940298507462,61.0,0.0,9.0,2.0,5.0,56.0,8.0,384.0,26072.994644972496,662.6081962862518,67.09686353869314,0.0
coder80_calibration_r0,20260826,fcfs,118.7889498842594,91.28358208955224,59.0,0.0,11.0,2.0,3.0,56.0,8.0,386.0,18928.592449939377,660.6850228029191,67.09686353869314,0.0
coder80_calibration_r0,20260826,fcfs,119.2889498842594,87.80417910447761,58.0,0.0,11.0,3.0,1.0,57.0,8.0,387.0,14883.420829473063,658.0464564902941,67.09686353869314,0.0
coder80_calibration_r0,20260826,fcfs,119.7889498842594,84.98149253731343,57.0,0.0,11.0,4.0,1.0,56.0,8.0,388.0,8001.644739490934,654.3113983618969,67.09686353869314,0.0
coder80_calibration_r0,20260826,fcfs,120.0,80.93373134328358,55.0,0.0,13.0,4.0,0.0,55.0,8.0,390.0,5397.523518888974,676.0624386223136,67.09686353869314,0.0
coder80_calibration_r0,20260826,fcfs,120.5199732748943,84.97671641791045,64.0,0.0,5.0,3.0,9.0,55.0,8.0,390.0,34124.84665083556,661.3469204594076,65.16252133853212,0.0
coder80_calibration_r0,20260826,fcfs,121.47081742534509,88.91701492537314,63.0,0.0,8.0,1.0,7.0,56.0,8.0,391.0,31359.04197077446,657.4711258504566,65.16252133853212,0.0
coder80_calibration_r0,20260826,fcfs,121.59209219872757,89.49253731343283,63.0,0.0,9.0,0.0,7.0,56.0,8.0,391.0,31060.79102771931,663.1055188298209,65.16252133853212,0.0
coder80_calibration_r0,20260826,fcfs,122.09209219872757,91.86626865671641,63.0,0.0,9.0,0.0,7.0,56.0,8.0,391.0,31186.788178551476,663.1039185621776,65.16252133853212,0.0
coder80_calibration_r0,20260826,fcfs,122.59209219872757,90.33313432835821,61.0,0.0,9.0,2.0,4.0,57.0,8.0,393.0,21550.939112394117,657.6660453445802,65.16252133853212,0.0
coder80_calibration_r0,20260826,fcfs,123.0,91.75880597014925,61.0,0.0,9.0,2.0,4.0,57.0,8.0,393.0,22713.638885155127,664.9357468866289,65.16252133853212,0.0
coder80_calibration_r0,20260826,fcfs,123.6137631456116,94.16358208955224,62.0,0.0,10.0,0.0,3.0,59.0,8.0,393.0,25600.43586164032,667.4901210878941,65.00603145411405,0.0
coder80_calibration_r0,20260826,fcfs,124.1137631456116,93.2179104477612,61.0,0.0,10.0,1.0,2.0,59.0,8.0,394.0,14651.68055808451,665.2489915221813,65.00603145411405,0.0
coder80_calibration_r0,20260826,fcfs,124.75727194175785,92.91701492537314,60.0,0.0,12.0,0.0,1.0,59.0,8.0,395.0,11032.334284115428,665.1106122194659,65.00603145411405,0.0
coder80_calibration_r0,20260826,fcfs,125.25727194175785,86.6268656716418,57.0,0.0,12.0,3.0,0.0,57.0,8.0,398.0,5807.514197405893,654.2556668925972,65.00603145411405,0.0
coder80_calibration_r0,20260826,fcfs,125.98423423391725,79.12119402985074,54.0,0.0,14.0,4.0,0.0,54.0,8.0,401.0,0.0,765.7651896885769,65.00603145411405,0.0
coder80_calibration_r0,20260826,fcfs,126.0,79.12119402985074,54.0,0.0,14.0,4.0,0.0,54.0,8.0,401.0,0.0,775.8989962995348,65.00603145411405,0.0
coder80_calibration_r0,20260826,fcfs,126.83619178693752,83.14985074626865,62.0,0.0,9.0,1.0,8.0,54.0,8.0,401.0,31403.822730592263,659.5109546064992,62.674121487104685,0.0
coder80_calibration_r0,20260826,fcfs,127.2007806811496,81.40179104477612,61.0,0.0,10.0,1.0,7.0,54.0,8.0,402.0,29948.96540935088,659.0073069434735,62.674121487104685,0.0
coder80_calibration_r0,20260826,fcfs,127.7007806811496,81.6644776119403,60.0,0.0,10.0,2.0,6.0,54.0,8.0,403.0,29162.53945744224,657.2597925664159,62.674121487104685,0.0
coder80_calibration_r0,20260826,fcfs,128.20078068114958,83.78029850746269,60.0,0.0,10.0,2.0,6.0,54.0,8.0,403.0,27572.888648272343,660.0129330244569,62.674121487104685,0.0
coder80_calibration_r0,20260826,fcfs,128.74804040093855,79.04955223880597,56.0,0.0,12.0,4.0,5.0,51.0,8.0,407.0,26848.41342430123,638.7046291989818,62.674121487104685,0.0
coder80_calibration_r0,20260826,fcfs,129.0,79.9689552238806,56.0,0.0,14.0,2.0,4.0,52.0,8.0,407.0,23777.8603596815,655.4859892817633,62.674121487104685,0.0
coder80_calibration_r0,20260826,fcfs,129.8142492819414,83.17134328358209,60.0,0.0,12.0,0.0,9.0,51.0,8.0,408.0,33685.164034335954,654.0001219101117,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,130.3142492819414,85.7886567164179,60.0,0.0,12.0,0.0,9.0,51.0,8.0,408.0,34231.78005476156,654.0037293297937,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,130.8142492819414,88.20059701492538,60.0,0.0,12.0,0.0,8.0,52.0,8.0,408.0,31902.465004257858,655.8713514648844,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,131.3142492819414,90.72477611940299,60.0,0.0,12.0,0.0,8.0,52.0,8.0,408.0,33102.65371599421,655.8643961955095,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,131.8142492819414,93.04358208955225,60.0,0.0,12.0,0.0,6.0,54.0,8.0,408.0,30373.63156812219,659.5034376283293,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,132.0,93.7576119402985,60.0,0.0,12.0,0.0,5.0,55.0,8.0,408.0,25302.862892007157,661.3470025858221,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,132.5,90.2734328358209,58.0,0.0,12.0,2.0,3.0,55.0,8.0,410.0,24577.46117804246,660.6817122356151,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,133.36530275987337,90.60059701492537,57.0,0.0,13.0,2.0,2.0,55.0,8.0,411.0,14901.698128417074,656.7975018709382,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,133.53580086470927,88.20059701492538,56.0,0.0,14.0,2.0,2.0,54.0,8.0,412.0,14135.749873632132,654.818226224036,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,134.27662678821753,86.90388059701492,55.0,0.0,15.0,2.0,1.0,54.0,8.0,413.0,8128.5895279051965,657.6200494508593,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,134.82338701259434,85.78626865671642,54.0,0.0,16.0,2.0,0.0,54.0,8.0,414.0,6370.034488231296,651.50835387456,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,135.0,80.49432835820896,52.0,0.0,16.0,4.0,0.0,52.0,8.0,416.0,0.0,761.7539341337621,61.363433999608226,0.0
coder80_calibration_r0,20260826,fcfs,135.7051078815933,82.28298507462686,59.0,0.0,12.0,1.0,8.0,51.0,8.0,417.0,31966.488942378335,652.5190326592755,59.5642520649861,0.0
coder80_calibration_r0,20260826,fcfs,136.2051078815933,83.93313432835821,58.0,0.0,12.0,2.0,7.0,51.0,8.0,418.0,29697.33564078808,653.0638993254106,59.5642520649861,0.0
coder80_calibration_r0,20260826,fcfs,136.6672375622542,86.08955223880596,58.0,0.0,14.0,0.0,7.0,51.0,8.0,418.0,30521.94745591486,652.9096948940729,59.5642520649861,0.0
coder80_calibration_r0,20260826,fcfs,137.1672375622542,87.41014925373135,57.0,0.0,14.0,1.0,6.0,51.0,8.0,419.0,27901.33575311955,646.7535205446766,59.5642520649861,0.0
coder80_calibration_r0,20260826,fcfs,137.6672375622542,89.00776119402985,56.0,0.0,14.0,2.0,5.0,51.0,8.0,420.0,27751.4307398987,653.281377742911,59.5642520649861,0.0
coder80_calibration_r0,20260826,fcfs,138.0,90.34507462686567,56.0,0.0,15.0,1.0,5.0,51.0,8.0,420.0,26136.524866129024,652.6828737876583,59.5642520649861,0.0
coder80_calibration_r0,20260826,fcfs,138.79941566902585,88.96716417910447,55.0,0.0,14.0,3.0,5.0,50.0,8.0,423.0,24573.17249939318,648.5813209801203,59.11417455503477,0.0
coder80_calibration_r0,20260826,fcfs,139.3396236529881,89.82925373134329,54.0,0.0,16.0,2.0,5.0,49.0,8.0,424.0,26149.24058647707,647.2716439964457,59.11417455503477,0.0
coder80_calibration_r0,20260826,fcfs,139.6713110400975,89.81492537313433,53.0,0.0,17.0,2.0,4.0,49.0,8.0,425.0,22074.726057222164,646.4939117654598,59.11417455503477,0.0
coder80_calibration_r0,20260826,fcfs,140.25736394374374,88.94328358208955,51.0,0.0,18.0,3.0,3.0,48.0,8.0,427.0,19480.945213353578,638.7300090525548,59.11417455503477,0.0
coder80_calibration_r0,20260826,fcfs,140.70886647148663,82.73194029850747,49.0,0.0,19.0,3.0,1.0,48.0,9.0,429.0,12351.971016488978,636.7320189631798,59.11417455503477,0.0
coder80_calibration_r0,20260826,fcfs,141.0,83.11641791044777,49.0,0.0,21.0,1.0,1.0,48.0,9.0,429.0,8139.399344329254,645.3373872693273,59.11417455503477,0.0
coder80_calibration_r0,20260826,fcfs,141.7598140443044,78.21373134328358,53.0,0.0,16.0,2.0,7.0,46.0,9.0,432.0,30654.780683888173,643.3592450966912,57.827045809632104,0.0
