t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
231.88,96.02,29,0,7.77,8
232.39,96.18,29,0,7.77,8
232.90,96.32,29,0,7.77,8
233.40,96.48,29,0,7.77,8
233.91,96.62,29,0,7.77,8
234.41,96.75,29,0,7.77,8
234.92,96.91,29,0,7.77,8
235.43,93.87,28,0,7.77,8
235.93,94.00,28,0,7.77,8
236.44,94.16,28,0,7.77,8
236.95,94.29,28,0,7.77,8
237.45,94.42,28,0,7.77,8
237.96,94.57,28,0,7.77,8
238.46,94.73,28,0,7.77,8
238.97,90.54,27,0,7.77,8
239.48,90.69,27,0,7.77,8
239.99,90.83,27,0,7.77,8
240.49,90.83,27,0,7.77,8
241.00,93.92,28,0,7.76,8
241.50,94.07,28,0,7.76,8
242.01,94.20,28,0,7.76,8
242.52,92.33,27,0,7.76,8
243.02,92.47,27,0,7.76,8
243.53,92.62,27,0,7.76,8
244.04,92.75,27,0,7.76,8
244.54,92.90,27,0,7.76,8
245.05,90.07,26,0,7.76,8
245.55,90.07,26,0,7.76,8
246.06,93.25,28,0,7.74,8
246.57,93.25,28,0,7.74,8
247.08,96.16,28,0,7.74,8
247.58,96.30,28,0,7.74,8
248.09,96.47,28,0,7.74,8
248.60,96.59,28,0,7.74,8
249.10,96.72,28,0,7.74,8
249.61,96.88,28,0,7.74,8
250.12,97.03,28,0,7.74,8
250.62,97.17,28,0,7.74,8
251.13,94.24,27,0,7.74,8
251.64,90.37,26,0,7.74,8
252.14,84.24,24,0,7.74,8
252.65,84.37,24,0,7.74,8
253.16,84.50,24,0,7.74,8
253.66,84.63,24,0,7.74,8
254.17,84.76,24,0,7.74,8
254.67,84.89,24,0,7.74,8
255.18,84.97,24,0,7.74,8
255.69,84.97,24,0,7.74,8
256.20,88.13,26,1,7.71,8
256.70,88.13,26,1,7.71,8
257.21,91.30,26,1,7.71,8
257.72,91.30,26,1,7.71,8
258.22,94.61,27,0,7.70,8
258.73,94.76,27,0,7.70,8
259.23,94.88,27,0,7.70,8
259.74,95.02,27,0,7.70,8
260.25,95.18,27,0,7.70,8
260.76,95.31,27,0,7.70,8
261.26,95.44,27,0,7.70,8
261.78,95.58,27,0,7.70,8
262.28,95.71,27,0,7.70,8
262.79,95.86,27,0,7.70,8
263.30,95.99,27,0,7.70,8
263.80,96.14,27,0,7.70,8
264.31,96.28,27,0,7.70,8
264.82,96.41,27,0,7.70,8
265.32,96.54,27,0,7.70,8
265.83,96.69,27,0,7.70,8
266.34,96.83,27,0,7.70,8
266.84,96.96,27,0,7.70,8
267.35,97.11,27,0,7.70,8
267.85,97.24,27,0,7.70,8
268.36,97.36,27,0,7.70,8
268.87,97.52,27,0,7.70,8
269.37,97.64,27,0,7.70,8
269.88,97.79,27,0,7.70,8
270.38,97.93,27,0,7.70,8
270.89,98.05,27,0,7.70,8
271.40,98.19,27,0,7.70,8
271.90,98.33,27,0,7.70,8
272.41,92.29,26,0,7.70,8
272.92,92.43,26,0,7.70,8
273.42,89.28,25,0,7.70,8
273.93,86.23,24,0,7.70,8
274.43,86.36,24,0,7.70,8
274.94,86.51,24,0,7.70,8
275.45,86.51,24,0,7.70,8
275.95,86.51,24,0,7.70,8
276.46,89.69,25,2,7.69,8
276.97,89.69,25,2,7.69,8
277.47,92.86,26,1,7.68,8
277.98,94.58,27,0,7.68,8
278.49,94.74,27,0,7.68,8
278.99,94.87,27,0,7.68,8
279.50,95.00,27,0,7.68,8
280.01,95.14,27,0,7.68,8
280.51,95.27,27,0,7.68,8
281.02,95.42,27,0,7.68,8
281.53,95.56,27,0,7.68,8
282.03,95.69,27,0,7.68,8
282.54,95.84,27,0,7.68,8
283.05,83.60,24,0,7.68,8
283.55,83.72,24,0,7.68,8
284.06,80.33,23,0,7.68,8
284.57,80.45,23,0,7.68,8
285.07,80.58,23,0,7.68,8
285.58,80.58,23,0,7.68,8
286.08,83.75,25,2,7.66,8
286.59,83.75,25,2,7.66,8
287.10,86.91,26,3,7.66,8
287.60,86.91,26,3,7.66,8
288.11,90.09,29,0,7.66,8
288.62,91.53,29,0,7.66,8
289.12,91.68,29,0,7.66,8
289.63,91.83,29,0,7.66,8
290.13,91.99,29,0,7.66,8
290.64,92.12,29,0,7.66,8
291.15,92.27,29,0,7.66,8
291.65,90.87,28,0,7.66,8
292.16,91.02,28,0,7.66,8
292.67,91.17,28,0,7.66,8
293.17,91.31,28,0,7.66,8
293.68,91.44,28,0,7.66,8
294.18,91.61,28,0,7.66,8
294.69,91.74,28,0,7.66,8
295.20,91.90,28,0,7.66,8
295.70,92.03,28,0,7.66,8
296.21,92.18,28,0,7.66,8
296.71,92.33,28,0,7.66,8
297.22,92.47,28,0,7.66,8
297.73,92.60,28,0,7.66,8
298.23,92.76,28,0,7.66,8
298.74,88.19,27,0,7.66,8
299.25,88.32,27,0,7.66,8
299.75,88.47,27,0,7.66,8
300.26,90.27,28,0,7.79,8
300.76,90.43,28,0,7.79,8
301.27,90.57,28,0,7.79,8
301.78,90.72,28,0,7.79,8
302.28,90.86,28,0,7.79,8
302.79,91.00,28,0,7.79,8
